gaze_timestamp,gaze_x,gaze_y,confidence,ui_image,ui_timestamp,time_diff,gaze_target
1771619747.245000,368.0,652.0,high,frame_000000_1771619747910.jpg,1771619747.910000,0.6650,1
1771619747.346000,365.0,645.0,high,frame_000000_1771619747910.jpg,1771619747.910000,0.5640,1
1771619747.446000,379.0,626.0,high,frame_000000_1771619747910.jpg,1771619747.910000,0.4640,1
1771619747.546000,374.0,619.0,high,frame_000000_1771619747910.jpg,1771619747.910000,0.3640,1
1771619747.646000,382.0,614.0,high,frame_000000_1771619747910.jpg,1771619747.910000,0.2640,1
1771619747.746000,378.0,603.0,high,frame_000000_1771619747910.jpg,1771619747.910000,0.1640,1
1771619747.847000,446.0,584.0,high,frame_000000_1771619747910.jpg,1771619747.910000,0.0630,1
1771619747.946000,525.0,570.0,high,frame_000000_1771619747910.jpg,1771619747.910000,0.0360,1
1771619748.056000,544.0,566.0,high,frame_000001_1771619748059.jpg,1771619748.059000,0.0030,1
1771619748.146000,553.0,570.0,high,frame_000002_1771619748169.jpg,1771619748.169000,0.0230,1
1771619748.246000,565.0,566.0,high,frame_000003_1771619748286.jpg,1771619748.286000,0.0400,1
1771619748.346000,577.0,565.0,high,frame_000004_1771619748402.jpg,1771619748.402000,0.0560,1
1771619748.446000,579.0,561.0,high,frame_000004_1771619748402.jpg,1771619748.402000,0.0440,1
1771619748.545000,712.0,398.0,high,frame_000005_1771619748517.jpg,1771619748.517000,0.0280,3
1771619748.645000,742.0,338.0,high,frame_000006_1771619748635.jpg,1771619748.635000,0.0100,3
1771619748.746000,773.0,298.0,high,frame_000007_1771619748752.jpg,1771619748.752000,0.0060,3
1771619748.847000,794.0,284.0,high,frame_000008_1771619748871.jpg,1771619748.871000,0.0240,3
1771619748.946000,812.0,282.0,high,frame_000009_1771619748991.jpg,1771619748.991000,0.0450,3
1771619749.046000,956.0,791.0,high,frame_000009_1771619748991.jpg,1771619748.991000,0.0550,1
1771619749.146000,1036.0,1079.0,high,frame_000010_1771619749110.jpg,1771619749.110000,0.0360,unknown
1771619749.246000,1052.0,1079.0,high,frame_000011_1771619749225.jpg,1771619749.225000,0.0210,unknown
1771619749.346000,1027.0,1079.0,high,frame_000012_1771619749339.jpg,1771619749.339000,0.0070,unknown
1771619749.446000,945.0,1079.0,high,frame_000013_1771619749453.jpg,1771619749.453000,0.0070,unknown
1771619749.547000,873.0,1079.0,high,frame_000014_1771619749566.jpg,1771619749.566000,0.0190,unknown
1771619749.645000,857.0,1079.0,high,frame_000015_1771619749686.jpg,1771619749.686000,0.0410,unknown
1771619749.746000,854.0,1079.0,high,frame_000016_1771619749802.jpg,1771619749.802000,0.0560,unknown
1771619749.846000,820.0,1079.0,high,frame_000016_1771619749802.jpg,1771619749.802000,0.0440,unknown
1771619749.946000,1035.0,1079.0,high,frame_000017_1771619749916.jpg,1771619749.916000,0.0300,unknown
1771619750.046000,1033.0,1075.0,high,frame_000018_1771619750044.jpg,1771619750.044000,0.0020,14
1771619750.148000,861.0,303.0,high,frame_000019_1771619750157.jpg,1771619750.157000,0.0090,22
1771619750.247000,895.0,248.0,high,frame_000020_1771619750274.jpg,1771619750.274000,0.0270,6
1771619750.346000,927.0,257.0,high,frame_000021_1771619750392.jpg,1771619750.392000,0.0460,22
1771619750.447000,959.0,244.0,high,frame_000021_1771619750392.jpg,1771619750.392000,0.0550,3
1771619750.546000,985.0,73.0,high,frame_000022_1771619750513.jpg,1771619750.513000,0.0330,11
1771619750.646000,1009.0,0.0,high,frame_000023_1771619750632.jpg,1771619750.632000,0.0140,11
1771619750.746000,1030.0,0.0,high,frame_000024_1771619750750.jpg,1771619750.750000,0.0040,11
1771619750.846000,1040.0,0.0,high,frame_000025_1771619750863.jpg,1771619750.863000,0.0170,11
1771619750.946000,1055.0,0.0,high,frame_000026_1771619750977.jpg,1771619750.977000,0.0310,11
1771619751.046000,1050.0,0.0,high,frame_000027_1771619751092.jpg,1771619751.092000,0.0460,11
1771619751.146000,1041.0,0.0,high,frame_000027_1771619751092.jpg,1771619751.092000,0.0540,11
1771619751.246000,1037.0,0.0,high,frame_000028_1771619751206.jpg,1771619751.206000,0.0400,11
1771619751.346000,1043.0,0.0,high,frame_000029_1771619751318.jpg,1771619751.318000,0.0280,11
1771619751.445000,1040.0,0.0,high,frame_000030_1771619751432.jpg,1771619751.432000,0.0130,11
1771619751.546000,1034.0,0.0,high,frame_000031_1771619751548.jpg,1771619751.548000,0.0020,11
1771619751.646000,1030.0,1.0,high,frame_000032_1771619751664.jpg,1771619751.664000,0.0180,11
1771619751.746000,1027.0,6.0,high,frame_000033_1771619751778.jpg,1771619751.778000,0.0320,11
1771619751.846000,1021.0,10.0,high,frame_000034_1771619751892.jpg,1771619751.892000,0.0460,11
1771619751.946000,978.0,25.0,high,frame_000034_1771619751892.jpg,1771619751.892000,0.0540,11
1771619752.046000,956.0,28.0,high,frame_000035_1771619752010.jpg,1771619752.010000,0.0360,3
1771619752.147000,955.0,21.0,high,frame_000036_1771619752133.jpg,1771619752.133000,0.0140,3
1771619752.246000,942.0,18.0,high,frame_000037_1771619752247.jpg,1771619752.247000,0.0010,3
1771619752.346000,935.0,16.0,high,frame_000038_1771619752363.jpg,1771619752.363000,0.0170,3
1771619752.446000,931.0,0.0,high,frame_000039_1771619752478.jpg,1771619752.478000,0.0320,3
1771619752.546000,927.0,0.0,high,frame_000040_1771619752593.jpg,1771619752.593000,0.0470,3
