gaze_timestamp,gaze_x,gaze_y,confidence,ui_image,ui_timestamp,time_diff,gaze_target
1764106611.955000,1064.0,434.0,high,frame_000000_1764106612731.jpg,1764106612.731000,0.7760,24
1764106612.060000,1036.0,420.0,high,frame_000000_1764106612731.jpg,1764106612.731000,0.6710,1
1764106612.157000,1036.0,406.0,high,frame_000000_1764106612731.jpg,1764106612.731000,0.5740,1
1764106612.256000,1056.0,405.0,high,frame_000000_1764106612731.jpg,1764106612.731000,0.4750,1
1764106612.357000,1057.0,415.0,high,frame_000000_1764106612731.jpg,1764106612.731000,0.3740,1
1764106612.461000,1041.0,410.0,high,frame_000000_1764106612731.jpg,1764106612.731000,0.2700,1
1764106612.558000,1034.0,415.0,high,frame_000000_1764106612731.jpg,1764106612.731000,0.1730,1
1764106612.657000,1020.0,414.0,high,frame_000000_1764106612731.jpg,1764106612.731000,0.0740,1
1764106612.756000,1027.0,415.0,high,frame_000000_1764106612731.jpg,1764106612.731000,0.0250,1
1764106612.856000,1031.0,416.0,high,frame_000001_1764106612853.jpg,1764106612.853000,0.0030,1
1764106612.956000,1034.0,417.0,high,frame_000002_1764106612966.jpg,1764106612.966000,0.0100,1
1764106613.057000,1036.0,421.0,high,frame_000003_1764106613086.jpg,1764106613.086000,0.0290,1
1764106613.156000,1029.0,397.0,high,frame_000004_1764106613204.jpg,1764106613.204000,0.0480,1
1764106613.257000,1026.0,401.0,high,frame_000004_1764106613204.jpg,1764106613.204000,0.0530,1
1764106613.357000,1023.0,426.0,high,frame_000005_1764106613316.jpg,1764106613.316000,0.0410,1
1764106613.458000,1038.0,440.0,high,frame_000006_1764106613431.jpg,1764106613.431000,0.0270,1
1764106613.556000,1040.0,429.0,high,frame_000007_1764106613545.jpg,1764106613.545000,0.0110,1
1764106613.656000,1030.0,420.0,high,frame_000008_1764106613660.jpg,1764106613.660000,0.0040,1
1764106613.756000,1026.0,424.0,high,frame_000009_1764106613773.jpg,1764106613.773000,0.0170,1
1764106613.856000,1021.0,432.0,high,frame_000010_1764106613887.jpg,1764106613.887000,0.0310,24
1764106613.956000,1011.0,431.0,high,frame_000011_1764106613999.jpg,1764106613.999000,0.0430,24
1764106614.057000,1015.0,416.0,high,frame_000012_1764106614114.jpg,1764106614.114000,0.0570,1
1764106614.156000,1012.0,415.0,high,frame_000012_1764106614114.jpg,1764106614.114000,0.0420,1
1764106614.256000,1010.0,412.0,high,frame_000013_1764106614227.jpg,1764106614.227000,0.0290,1
1764106614.357000,1001.0,413.0,high,frame_000014_1764106614342.jpg,1764106614.342000,0.0150,1
1764106614.457000,1008.0,414.0,high,frame_000015_1764106614453.jpg,1764106614.453000,0.0040,1
1764106614.557000,1008.0,431.0,high,frame_000016_1764106614565.jpg,1764106614.565000,0.0080,24
1764106614.659000,1009.0,428.0,high,frame_000017_1764106614678.jpg,1764106614.678000,0.0190,1
1764106614.757000,1016.0,425.0,high,frame_000018_1764106614792.jpg,1764106614.792000,0.0350,1
1764106614.857000,1017.0,427.0,high,frame_000019_1764106614895.jpg,1764106614.895000,0.0380,1
1764106614.956000,1017.0,425.0,high,frame_000020_1764106615006.jpg,1764106615.006000,0.0500,1
1764106615.056000,1013.0,402.0,high,frame_000020_1764106615006.jpg,1764106615.006000,0.0500,1
1764106615.160000,1017.0,396.0,high,frame_000021_1764106615121.jpg,1764106615.121000,0.0390,1
1764106615.258000,1022.0,397.0,high,frame_000022_1764106615234.jpg,1764106615.234000,0.0240,1
1764106615.357000,1021.0,400.0,high,frame_000023_1764106615350.jpg,1764106615.350000,0.0070,1
1764106615.456000,1029.0,393.0,high,frame_000024_1764106615465.jpg,1764106615.465000,0.0090,24
1764106615.556000,1027.0,388.0,high,frame_000025_1764106615579.jpg,1764106615.579000,0.0230,21
1764106615.656000,1021.0,395.0,high,frame_000026_1764106615700.jpg,1764106615.700000,0.0440,1
1764106615.757000,1016.0,399.0,high,frame_000027_1764106615812.jpg,1764106615.812000,0.0550,1
1764106615.857000,1013.0,387.0,high,frame_000027_1764106615812.jpg,1764106615.812000,0.0450,5
1764106615.959000,1005.0,393.0,high,frame_000028_1764106615924.jpg,1764106615.924000,0.0350,1
1764106616.056000,1006.0,377.0,high,frame_000029_1764106616039.jpg,1764106616.039000,0.0170,22
1764106616.156000,1011.0,366.0,high,frame_000030_1764106616157.jpg,1764106616.157000,0.0010,26
