gaze_timestamp,gaze_x,gaze_y,confidence,ui_image,ui_timestamp,time_diff,gaze_target
1772058544.303000,1007.0,477.0,high,frame_000000_1772058544970.jpg,1772058544.970000,0.6670,2
1772058544.403000,1022.0,552.0,high,frame_000000_1772058544970.jpg,1772058544.970000,0.5670,1
1772058544.503000,1330.0,594.0,high,frame_000000_1772058544970.jpg,1772058544.970000,0.4670,1
1772058544.606000,1838.0,641.0,high,frame_000000_1772058544970.jpg,1772058544.970000,0.3640,1
1772058544.704000,1919.0,645.0,high,frame_000000_1772058544970.jpg,1772058544.970000,0.2660,1
1772058544.803000,1371.0,522.0,high,frame_000000_1772058544970.jpg,1772058544.970000,0.1670,1
1772058544.907000,1663.0,529.0,high,frame_000000_1772058544970.jpg,1772058544.970000,0.0630,1
1772058545.004000,1529.0,514.0,high,frame_000000_1772058544970.jpg,1772058544.970000,0.0340,1
1772058545.104000,1201.0,519.0,high,frame_000001_1772058545105.jpg,1772058545.105000,0.0010,1
1772058545.203000,983.0,543.0,high,frame_000002_1772058545218.jpg,1772058545.218000,0.0150,1
1772058545.303000,874.0,573.0,high,frame_000003_1772058545333.jpg,1772058545.333000,0.0300,1
1772058545.405000,868.0,534.0,high,frame_000004_1772058545448.jpg,1772058545.448000,0.0430,1
1772058545.504000,875.0,412.0,high,frame_000004_1772058545448.jpg,1772058545.448000,0.0560,3
1772058545.603000,902.0,392.0,high,frame_000005_1772058545562.jpg,1772058545.562000,0.0410,6
1772058545.708000,937.0,386.0,high,frame_000006_1772058545681.jpg,1772058545.681000,0.0270,3
1772058545.805000,936.0,380.0,high,frame_000007_1772058545799.jpg,1772058545.799000,0.0060,3
1772058545.904000,898.0,350.0,high,frame_000008_1772058545912.jpg,1772058545.912000,0.0080,3
1772058546.004000,856.0,348.0,high,frame_000009_1772058546034.jpg,1772058546.034000,0.0300,3
1772058546.104000,834.0,344.0,high,frame_000010_1772058546142.jpg,1772058546.142000,0.0380,3
1772058546.206000,817.0,332.0,high,frame_000011_1772058546256.jpg,1772058546.256000,0.0500,3
1772058546.304000,802.0,321.0,high,frame_000011_1772058546256.jpg,1772058546.256000,0.0480,3
1772058546.403000,804.0,325.0,high,frame_000012_1772058546372.jpg,1772058546.372000,0.0310,3
1772058546.504000,808.0,324.0,high,frame_000013_1772058546486.jpg,1772058546.486000,0.0180,3
1772058546.604000,816.0,323.0,high,frame_000014_1772058546606.jpg,1772058546.606000,0.0020,3
1772058546.703000,821.0,298.0,high,frame_000015_1772058546725.jpg,1772058546.725000,0.0220,3
1772058546.804000,725.0,252.0,high,frame_000016_1772058546847.jpg,1772058546.847000,0.0430,3
1772058546.904000,678.0,231.0,high,frame_000016_1772058546847.jpg,1772058546.847000,0.0570,3
1772058547.003000,657.0,227.0,high,frame_000017_1772058546966.jpg,1772058546.966000,0.0370,3
1772058547.103000,682.0,227.0,high,frame_000018_1772058547088.jpg,1772058547.088000,0.0150,3
1772058547.203000,686.0,232.0,high,frame_000019_1772058547203.jpg,1772058547.203000,0.0000,3
1772058547.303000,768.0,270.0,high,frame_000020_1772058547324.jpg,1772058547.324000,0.0210,3
1772058547.404000,809.0,292.0,high,frame_000021_1772058547440.jpg,1772058547.440000,0.0360,3
1772058547.503000,839.0,293.0,high,frame_000022_1772058547555.jpg,1772058547.555000,0.0520,3
1772058547.604000,852.0,295.0,high,frame_000022_1772058547555.jpg,1772058547.555000,0.0490,3
1772058547.703000,1039.0,313.0,high,frame_000023_1772058547675.jpg,1772058547.675000,0.0280,3
1772058547.803000,1039.0,317.0,high,frame_000024_1772058547793.jpg,1772058547.793000,0.0100,3
1772058547.903000,1054.0,354.0,high,frame_000025_1772058547905.jpg,1772058547.905000,0.0020,3
1772058548.005000,1052.0,425.0,high,frame_000026_1772058548022.jpg,1772058548.022000,0.0170,3
1772058548.103000,1049.0,478.0,high,frame_000027_1772058548136.jpg,1772058548.136000,0.0330,2
1772058548.203000,1045.0,546.0,high,frame_000028_1772058548251.jpg,1772058548.251000,0.0480,1
1772058548.303000,1028.0,839.0,high,frame_000028_1772058548251.jpg,1772058548.251000,0.0520,1
1772058548.403000,1056.0,1079.0,low,frame_000029_1772058548368.jpg,1772058548.368000,0.0350,unknown
1772058548.805000,1087.0,1079.0,high,frame_000033_1772058548837.jpg,1772058548.837000,0.0320,unknown
1772058548.903000,1096.0,1079.0,high,frame_000034_1772058548950.jpg,1772058548.950000,0.0470,unknown
1772058549.007000,1078.0,953.0,high,frame_000034_1772058548950.jpg,1772058548.950000,0.0570,1
1772058549.113000,1078.0,789.0,high,frame_000035_1772058549067.jpg,1772058549.067000,0.0460,1
1772058549.204000,1080.0,706.0,high,frame_000036_1772058549173.jpg,1772058549.173000,0.0310,1
1772058549.303000,1083.0,865.0,high,frame_000037_1772058549291.jpg,1772058549.291000,0.0120,1
1772058549.405000,1106.0,604.0,high,frame_000038_1772058549402.jpg,1772058549.402000,0.0030,1
1772058549.508000,1148.0,161.0,high,frame_000039_1772058549524.jpg,1772058549.524000,0.0160,3
1772058549.604000,1139.0,125.0,high,frame_000040_1772058549645.jpg,1772058549.645000,0.0410,3
1772058549.703000,1119.0,110.0,high,frame_000040_1772058549645.jpg,1772058549.645000,0.0580,3
1772058549.804000,1088.0,103.0,high,frame_000041_1772058549763.jpg,1772058549.763000,0.0410,3
1772058549.903000,947.0,50.0,high,frame_000042_1772058549881.jpg,1772058549.881000,0.0220,3
1772058550.003000,857.0,43.0,high,frame_000043_1772058549998.jpg,1772058549.998000,0.0050,3
1772058550.103000,816.0,34.0,high,frame_000044_1772058550120.jpg,1772058550.120000,0.0170,3
1772058550.204000,789.0,37.0,high,frame_000045_1772058550231.jpg,1772058550.231000,0.0270,3
1772058550.304000,768.0,86.0,high,frame_000046_1772058550346.jpg,1772058550.346000,0.0420,3
1772058550.403000,772.0,102.0,high,frame_000047_1772058550460.jpg,1772058550.460000,0.0570,3
1772058550.504000,742.0,196.0,high,frame_000047_1772058550460.jpg,1772058550.460000,0.0440,3
1772058550.604000,670.0,275.0,high,frame_000048_1772058550574.jpg,1772058550.574000,0.0300,3
1772058550.704000,656.0,284.0,high,frame_000049_1772058550687.jpg,1772058550.687000,0.0170,3
1772058550.805000,676.0,289.0,high,frame_000050_1772058550801.jpg,1772058550.801000,0.0040,3
1772058550.904000,697.0,306.0,high,frame_000051_1772058550914.jpg,1772058550.914000,0.0100,3
