gaze_timestamp,gaze_x,gaze_y,confidence,ui_image,ui_timestamp,time_diff,gaze_target
1772131553.774000,638.0,625.0,high,frame_000000_1772131554446.jpg,1772131554.446000,0.6720,1
1772131553.876000,642.0,650.0,high,frame_000000_1772131554446.jpg,1772131554.446000,0.5700,1
1772131553.979000,637.0,689.0,high,frame_000000_1772131554446.jpg,1772131554.446000,0.4670,1
1772131554.075000,637.0,701.0,high,frame_000000_1772131554446.jpg,1772131554.446000,0.3710,1
1772131554.176000,627.0,727.0,high,frame_000000_1772131554446.jpg,1772131554.446000,0.2700,1
1772131554.275000,627.0,741.0,high,frame_000000_1772131554446.jpg,1772131554.446000,0.1710,1
1772131554.376000,678.0,763.0,high,frame_000000_1772131554446.jpg,1772131554.446000,0.0700,1
1772131554.475000,727.0,766.0,high,frame_000000_1772131554446.jpg,1772131554.446000,0.0290,1
1772131554.576000,779.0,769.0,high,frame_000001_1772131554570.jpg,1772131554.570000,0.0060,1
1772131554.674000,838.0,769.0,high,frame_000002_1772131554686.jpg,1772131554.686000,0.0120,1
1772131554.777000,877.0,764.0,high,frame_000003_1772131554801.jpg,1772131554.801000,0.0240,1
1772131554.878000,893.0,763.0,high,frame_000004_1772131554921.jpg,1772131554.921000,0.0430,1
1772131554.976000,946.0,700.0,high,frame_000004_1772131554921.jpg,1772131554.921000,0.0550,1
1772131555.076000,998.0,575.0,high,frame_000005_1772131555033.jpg,1772131555.033000,0.0430,1
1772131555.174000,1029.0,550.0,high,frame_000006_1772131555153.jpg,1772131555.153000,0.0210,1
1772131555.274000,1043.0,493.0,high,frame_000007_1772131555282.jpg,1772131555.282000,0.0080,1
1772131555.374000,1041.0,474.0,high,frame_000008_1772131555395.jpg,1772131555.395000,0.0210,1
1772131555.478000,1045.0,478.0,high,frame_000009_1772131555509.jpg,1772131555.509000,0.0310,1
1772131555.575000,1042.0,487.0,high,frame_000010_1772131555625.jpg,1772131555.625000,0.0500,1
1772131555.674000,1031.0,620.0,high,frame_000010_1772131555625.jpg,1772131555.625000,0.0490,1
