gaze_timestamp,gaze_x,gaze_y,confidence,ui_image,ui_timestamp,time_diff,gaze_target
1765561577.705000,182.0,471.0,high,frame_000000_1765561578365.jpg,1765561578.365000,0.6600,3
1765561577.806000,138.0,471.0,high,frame_000000_1765561578365.jpg,1765561578.365000,0.5590,3
1765561577.907000,111.0,472.0,high,frame_000000_1765561578365.jpg,1765561578.365000,0.4580,3
1765561578.006000,109.0,474.0,high,frame_000000_1765561578365.jpg,1765561578.365000,0.3590,3
1765561578.105000,105.0,474.0,high,frame_000000_1765561578365.jpg,1765561578.365000,0.2600,3
1765561578.205000,111.0,485.0,high,frame_000000_1765561578365.jpg,1765561578.365000,0.1600,3
1765561578.324000,125.0,503.0,high,frame_000000_1765561578365.jpg,1765561578.365000,0.0410,3
1765561578.411000,140.0,520.0,high,frame_000000_1765561578365.jpg,1765561578.365000,0.0460,3
1765561578.506000,141.0,549.0,high,frame_000001_1765561578470.jpg,1765561578.470000,0.0360,2
1765561578.607000,137.0,555.0,high,frame_000002_1765561578585.jpg,1765561578.585000,0.0220,2
1765561578.707000,188.0,559.0,high,frame_000003_1765561578697.jpg,1765561578.697000,0.0100,2
1765561578.806000,712.0,589.0,high,frame_000004_1765561578810.jpg,1765561578.810000,0.0040,1
1765561578.905000,746.0,586.0,high,frame_000005_1765561578924.jpg,1765561578.924000,0.0190,1
1765561579.005000,807.0,587.0,high,frame_000006_1765561579039.jpg,1765561579.039000,0.0340,1
1765561579.106000,839.0,602.0,high,frame_000007_1765561579153.jpg,1765561579.153000,0.0470,1
1765561579.206000,842.0,600.0,high,frame_000007_1765561579153.jpg,1765561579.153000,0.0530,1
1765561579.305000,837.0,623.0,high,frame_000008_1765561579269.jpg,1765561579.269000,0.0360,1
1765561579.406000,833.0,629.0,high,frame_000009_1765561579381.jpg,1765561579.381000,0.0250,1
1765561579.505000,844.0,591.0,high,frame_000010_1765561579498.jpg,1765561579.498000,0.0070,1
1765561579.605000,1008.0,581.0,high,frame_000011_1765561579615.jpg,1765561579.615000,0.0100,1
1765561579.707000,1364.0,685.0,high,frame_000012_1765561579729.jpg,1765561579.729000,0.0220,1
1765561579.807000,1474.0,844.0,high,frame_000013_1765561579843.jpg,1765561579.843000,0.0360,1
1765561579.907000,1527.0,936.0,high,frame_000014_1765561579956.jpg,1765561579.956000,0.0490,1
1765561580.006000,1516.0,1004.0,high,frame_000014_1765561579956.jpg,1765561579.956000,0.0500,1
1765561580.106000,1514.0,1008.0,high,frame_000015_1765561580073.jpg,1765561580.073000,0.0330,1
1765561580.205000,1504.0,1017.0,high,frame_000016_1765561580184.jpg,1765561580.184000,0.0210,1
1765561580.307000,897.0,407.0,high,frame_000017_1765561580298.jpg,1765561580.298000,0.0090,9
1765561580.405000,885.0,433.0,high,frame_000018_1765561580413.jpg,1765561580.413000,0.0080,9
1765561580.507000,874.0,423.0,high,frame_000019_1765561580537.jpg,1765561580.537000,0.0300,9
1765561580.606000,1254.0,394.0,high,frame_000020_1765561580650.jpg,1765561580.650000,0.0440,3
1765561580.705000,1241.0,331.0,high,frame_000020_1765561580650.jpg,1765561580.650000,0.0550,9
1765561580.808000,1114.0,580.0,high,frame_000021_1765561580765.jpg,1765561580.765000,0.0430,1
1765561580.905000,1075.0,555.0,high,frame_000022_1765561580879.jpg,1765561580.879000,0.0260,1
1765561581.006000,1098.0,524.0,high,frame_000023_1765561580994.jpg,1765561580.994000,0.0120,2
1765561581.105000,1101.0,499.0,high,frame_000024_1765561581111.jpg,1765561581.111000,0.0060,1
1765561581.206000,1102.0,500.0,high,frame_000025_1765561581221.jpg,1765561581.221000,0.0150,1
1765561581.306000,1122.0,520.0,high,frame_000026_1765561581339.jpg,1765561581.339000,0.0330,2
1765561581.407000,1143.0,525.0,high,frame_000027_1765561581452.jpg,1765561581.452000,0.0450,2
1765561581.506000,1163.0,524.0,high,frame_000027_1765561581452.jpg,1765561581.452000,0.0540,2
1765561581.605000,1169.0,537.0,high,frame_000028_1765561581565.jpg,1765561581.565000,0.0400,2
1765561581.706000,1168.0,534.0,high,frame_000029_1765561581680.jpg,1765561581.680000,0.0260,2
1765561581.806000,1171.0,532.0,high,frame_000030_1765561581794.jpg,1765561581.794000,0.0120,2
1765561581.905000,1155.0,620.0,high,frame_000031_1765561581907.jpg,1765561581.907000,0.0020,1
1765561582.008000,1123.0,1079.0,high,frame_000032_1765561582020.jpg,1765561582.020000,0.0120,unknown
1765561582.107000,1072.0,1079.0,high,frame_000033_1765561582133.jpg,1765561582.133000,0.0260,unknown
1765561582.205000,1129.0,1079.0,high,frame_000034_1765561582247.jpg,1765561582.247000,0.0420,unknown
1765561582.305000,0.0,0.0,lost,frame_000035_1765561582359.jpg,1765561582.359000,0.0540,3
1765561582.406000,0.0,0.0,lost,frame_000035_1765561582359.jpg,1765561582.359000,0.0470,3
1765561582.508000,0.0,0.0,lost,frame_000036_1765561582473.jpg,1765561582.473000,0.0350,3
1765561582.606000,0.0,0.0,lost,frame_000037_1765561582577.jpg,1765561582.577000,0.0290,3
1765561582.706000,0.0,0.0,lost,frame_000038_1765561582689.jpg,1765561582.689000,0.0170,3
1765561582.805000,0.0,0.0,lost,frame_000039_1765561582801.jpg,1765561582.801000,0.0040,3
1765561582.906000,0.0,0.0,lost,frame_000040_1765561582916.jpg,1765561582.916000,0.0100,3
1765561583.005000,1124.0,1020.0,high,frame_000041_1765561583031.jpg,1765561583.031000,0.0260,1
1765561583.105000,1068.0,915.0,high,frame_000042_1765561583145.jpg,1765561583.145000,0.0400,1
1765561583.210000,1055.0,818.0,high,frame_000043_1765561583257.jpg,1765561583.257000,0.0470,1
1765561583.305000,1033.0,766.0,high,frame_000043_1765561583257.jpg,1765561583.257000,0.0480,1
1765561583.406000,1023.0,724.0,high,frame_000044_1765561583376.jpg,1765561583.376000,0.0300,1
1765561583.505000,1013.0,737.0,high,frame_000045_1765561583489.jpg,1765561583.489000,0.0160,1
1765561583.605000,1018.0,722.0,high,frame_000046_1765561583603.jpg,1765561583.603000,0.0020,1
1765561583.708000,1022.0,715.0,high,frame_000047_1765561583716.jpg,1765561583.716000,0.0080,1
1765561583.805000,1026.0,689.0,high,frame_000048_1765561583829.jpg,1765561583.829000,0.0240,1
1765561583.907000,1031.0,694.0,high,frame_000049_1765561583941.jpg,1765561583.941000,0.0340,1
1765561584.007000,980.0,830.0,high,frame_000050_1765561584053.jpg,1765561584.053000,0.0460,1
1765561584.107000,948.0,913.0,high,frame_000050_1765561584053.jpg,1765561584.053000,0.0540,1
1765561584.205000,953.0,976.0,high,frame_000051_1765561584167.jpg,1765561584.167000,0.0380,1
1765561584.305000,937.0,1013.0,high,frame_000052_1765561584282.jpg,1765561584.282000,0.0230,1
1765561584.406000,938.0,1023.0,high,frame_000053_1765561584397.jpg,1765561584.397000,0.0090,1
1765561584.506000,968.0,913.0,high,frame_000054_1765561584511.jpg,1765561584.511000,0.0050,1
1765561584.605000,1031.0,675.0,high,frame_000055_1765561584630.jpg,1765561584.630000,0.0250,1
1765561584.706000,1010.0,650.0,high,frame_000056_1765561584755.jpg,1765561584.755000,0.0490,1
1765561584.807000,1008.0,626.0,high,frame_000056_1765561584755.jpg,1765561584.755000,0.0520,1
1765561584.907000,1002.0,620.0,high,frame_000057_1765561584868.jpg,1765561584.868000,0.0390,1
1765561585.005000,977.0,593.0,high,frame_000058_1765561584981.jpg,1765561584.981000,0.0240,1
1765561585.106000,963.0,598.0,high,frame_000059_1765561585093.jpg,1765561585.093000,0.0130,1
1765561585.206000,953.0,594.0,high,frame_000060_1765561585206.jpg,1765561585.206000,0.0000,1
1765561585.306000,926.0,593.0,high,frame_000061_1765561585318.jpg,1765561585.318000,0.0120,1
1765561585.409000,922.0,595.0,high,frame_000062_1765561585437.jpg,1765561585.437000,0.0280,1
1765561585.505000,916.0,596.0,high,frame_000063_1765561585549.jpg,1765561585.549000,0.0440,1
1765561585.605000,920.0,568.0,high,frame_000063_1765561585549.jpg,1765561585.549000,0.0560,1
1765561585.706000,927.0,545.0,high,frame_000064_1765561585662.jpg,1765561585.662000,0.0440,1
1765561585.806000,910.0,543.0,high,frame_000065_1765561585775.jpg,1765561585.775000,0.0310,1
1765561585.906000,889.0,537.0,high,frame_000066_1765561585889.jpg,1765561585.889000,0.0170,1
1765561586.006000,882.0,544.0,high,frame_000067_1765561586004.jpg,1765561586.004000,0.0020,1
1765561586.105000,919.0,536.0,high,frame_000068_1765561586118.jpg,1765561586.118000,0.0130,1
1765561586.206000,991.0,525.0,high,frame_000069_1765561586231.jpg,1765561586.231000,0.0250,1
1765561586.305000,1038.0,511.0,high,frame_000070_1765561586345.jpg,1765561586.345000,0.0400,1
1765561586.405000,1443.0,594.0,high,frame_000071_1765561586457.jpg,1765561586.457000,0.0520,2
1765561586.505000,1463.0,766.0,high,frame_000071_1765561586457.jpg,1765561586.457000,0.0480,1
1765561586.605000,1547.0,887.0,high,frame_000072_1765561586570.jpg,1765561586.570000,0.0350,1
1765561586.705000,1550.0,889.0,high,frame_000073_1765561586683.jpg,1765561586.683000,0.0220,1
1765561586.805000,1127.0,617.0,high,frame_000074_1765561586800.jpg,1765561586.800000,0.0050,1
1765561586.906000,1138.0,520.0,high,frame_000075_1765561586917.jpg,1765561586.917000,0.0110,1
1765561587.006000,1080.0,506.0,high,frame_000076_1765561587031.jpg,1765561587.031000,0.0250,1
1765561587.107000,1020.0,496.0,high,frame_000077_1765561587144.jpg,1765561587.144000,0.0370,2
1765561587.206000,1010.0,504.0,high,frame_000078_1765561587258.jpg,1765561587.258000,0.0520,1
1765561587.306000,981.0,508.0,high,frame_000078_1765561587258.jpg,1765561587.258000,0.0480,1
1765561587.405000,929.0,516.0,high,frame_000079_1765561587372.jpg,1765561587.372000,0.0330,1
1765561587.505000,912.0,515.0,high,frame_000080_1765561587487.jpg,1765561587.487000,0.0180,1
1765561587.608000,927.0,542.0,high,frame_000081_1765561587598.jpg,1765561587.598000,0.0100,1
1765561587.706000,960.0,551.0,high,frame_000082_1765561587713.jpg,1765561587.713000,0.0070,1
1765561587.806000,968.0,555.0,high,frame_000083_1765561587827.jpg,1765561587.827000,0.0210,1
1765561587.906000,966.0,552.0,high,frame_000084_1765561587944.jpg,1765561587.944000,0.0380,1
1765561588.005000,1505.0,539.0,high,frame_000085_1765561588056.jpg,1765561588.056000,0.0510,1
1765561588.108000,1580.0,532.0,high,frame_000085_1765561588056.jpg,1765561588.056000,0.0520,1
1765561588.206000,1634.0,529.0,high,frame_000086_1765561588169.jpg,1765561588.169000,0.0370,2
1765561588.305000,1233.0,542.0,high,frame_000087_1765561588283.jpg,1765561588.283000,0.0220,1
1765561588.405000,1230.0,544.0,high,frame_000088_1765561588397.jpg,1765561588.397000,0.0080,1
1765561588.505000,1167.0,535.0,high,frame_000089_1765561588513.jpg,1765561588.513000,0.0080,2
1765561588.605000,1098.0,533.0,high,frame_000090_1765561588626.jpg,1765561588.626000,0.0210,2
1765561588.706000,1019.0,531.0,high,frame_000091_1765561588741.jpg,1765561588.741000,0.0350,1
1765561588.807000,989.0,534.0,high,frame_000092_1765561588856.jpg,1765561588.856000,0.0490,1
1765561588.906000,981.0,540.0,high,frame_000092_1765561588856.jpg,1765561588.856000,0.0500,1
1765561589.006000,973.0,558.0,high,frame_000093_1765561588977.jpg,1765561588.977000,0.0290,1
1765561589.107000,950.0,560.0,high,frame_000094_1765561589089.jpg,1765561589.089000,0.0180,1
1765561589.208000,951.0,568.0,high,frame_000095_1765561589204.jpg,1765561589.204000,0.0040,1
1765561589.306000,941.0,576.0,high,frame_000096_1765561589317.jpg,1765561589.317000,0.0110,1
1765561589.407000,943.0,579.0,high,frame_000097_1765561589428.jpg,1765561589.428000,0.0210,1
1765561589.505000,945.0,587.0,high,frame_000098_1765561589542.jpg,1765561589.542000,0.0370,1
1765561589.605000,959.0,587.0,high,frame_000099_1765561589654.jpg,1765561589.654000,0.0490,1
1765561589.706000,969.0,580.0,high,frame_000099_1765561589654.jpg,1765561589.654000,0.0520,1
1765561589.807000,977.0,581.0,high,frame_000100_1765561589768.jpg,1765561589.768000,0.0390,1
1765561589.905000,983.0,574.0,high,frame_000101_1765561589881.jpg,1765561589.881000,0.0240,1
1765561590.006000,992.0,573.0,high,frame_000102_1765561589994.jpg,1765561589.994000,0.0120,1
1765561590.105000,988.0,572.0,high,frame_000103_1765561590109.jpg,1765561590.109000,0.0040,1
1765561590.205000,984.0,599.0,high,frame_000104_1765561590228.jpg,1765561590.228000,0.0230,1
1765561590.307000,978.0,592.0,high,frame_000105_1765561590343.jpg,1765561590.343000,0.0360,1
1765561590.405000,982.0,592.0,high,frame_000106_1765561590455.jpg,1765561590.455000,0.0500,1
1765561590.506000,979.0,592.0,high,frame_000106_1765561590455.jpg,1765561590.455000,0.0510,1
1765561590.605000,976.0,597.0,high,frame_000107_1765561590568.jpg,1765561590.568000,0.0370,1
1765561590.705000,974.0,599.0,high,frame_000108_1765561590683.jpg,1765561590.683000,0.0220,1
1765561590.805000,983.0,599.0,high,frame_000109_1765561590797.jpg,1765561590.797000,0.0080,1
1765561590.905000,983.0,592.0,high,frame_000110_1765561590913.jpg,1765561590.913000,0.0080,1
1765561591.006000,978.0,572.0,high,frame_000111_1765561591026.jpg,1765561591.026000,0.0200,1
1765561591.105000,980.0,576.0,high,frame_000112_1765561591138.jpg,1765561591.138000,0.0330,1
1765561591.205000,981.0,575.0,high,frame_000113_1765561591256.jpg,1765561591.256000,0.0510,1
1765561591.307000,989.0,573.0,high,frame_000113_1765561591256.jpg,1765561591.256000,0.0510,1
1765561591.406000,990.0,568.0,high,frame_000114_1765561591371.jpg,1765561591.371000,0.0350,1
1765561591.506000,987.0,570.0,high,frame_000115_1765561591487.jpg,1765561591.487000,0.0190,1
1765561591.605000,974.0,581.0,high,frame_000116_1765561591601.jpg,1765561591.601000,0.0040,1
1765561591.706000,952.0,588.0,high,frame_000117_1765561591716.jpg,1765561591.716000,0.0100,1
1765561591.806000,933.0,593.0,high,frame_000118_1765561591829.jpg,1765561591.829000,0.0230,1
1765561591.906000,929.0,602.0,high,frame_000119_1765561591945.jpg,1765561591.945000,0.0390,1
1765561592.006000,924.0,602.0,high,frame_000120_1765561592060.jpg,1765561592.060000,0.0540,1
1765561592.106000,932.0,601.0,high,frame_000120_1765561592060.jpg,1765561592.060000,0.0460,1
1765561592.206000,962.0,592.0,high,frame_000121_1765561592178.jpg,1765561592.178000,0.0280,1
1765561592.305000,973.0,592.0,high,frame_000122_1765561592289.jpg,1765561592.289000,0.0160,1
1765561592.405000,970.0,584.0,high,frame_000123_1765561592403.jpg,1765561592.403000,0.0020,1
1765561592.508000,960.0,588.0,high,frame_000124_1765561592517.jpg,1765561592.517000,0.0090,1
1765561592.605000,957.0,591.0,high,frame_000125_1765561592630.jpg,1765561592.630000,0.0250,1
1765561592.705000,951.0,610.0,high,frame_000126_1765561592747.jpg,1765561592.747000,0.0420,1
1765561592.806000,955.0,605.0,high,frame_000127_1765561592859.jpg,1765561592.859000,0.0530,1
1765561592.905000,942.0,601.0,high,frame_000127_1765561592859.jpg,1765561592.859000,0.0460,1
1765561593.007000,942.0,603.0,high,frame_000128_1765561592975.jpg,1765561592.975000,0.0320,1
1765561593.105000,963.0,602.0,high,frame_000129_1765561593094.jpg,1765561593.094000,0.0110,1
1765561593.206000,987.0,601.0,high,frame_000130_1765561593201.jpg,1765561593.201000,0.0050,1
1765561593.305000,1024.0,595.0,high,frame_000131_1765561593319.jpg,1765561593.319000,0.0140,1
1765561593.405000,1054.0,582.0,high,frame_000132_1765561593433.jpg,1765561593.433000,0.0280,1
1765561593.506000,1065.0,586.0,high,frame_000133_1765561593548.jpg,1765561593.548000,0.0420,1
1765561593.607000,1080.0,595.0,high,frame_000134_1765561593665.jpg,1765561593.665000,0.0580,1
1765561593.706000,1088.0,598.0,high,frame_000134_1765561593665.jpg,1765561593.665000,0.0410,1
1765561593.806000,1103.0,600.0,high,frame_000135_1765561593777.jpg,1765561593.777000,0.0290,1
1765561593.906000,1120.0,601.0,high,frame_000136_1765561593890.jpg,1765561593.890000,0.0160,1
1765561594.007000,1128.0,599.0,high,frame_000137_1765561594005.jpg,1765561594.005000,0.0020,1
1765561594.105000,1138.0,601.0,high,frame_000138_1765561594117.jpg,1765561594.117000,0.0120,1
1765561594.208000,1144.0,603.0,high,frame_000139_1765561594237.jpg,1765561594.237000,0.0290,1
1765561594.305000,1165.0,606.0,high,frame_000140_1765561594350.jpg,1765561594.350000,0.0450,1
1765561594.405000,1169.0,608.0,high,frame_000140_1765561594350.jpg,1765561594.350000,0.0550,1
1765561594.506000,1167.0,618.0,high,frame_000141_1765561594463.jpg,1765561594.463000,0.0430,1
1765561594.605000,1167.0,619.0,high,frame_000142_1765561594578.jpg,1765561594.578000,0.0270,1
1765561594.705000,1003.0,613.0,high,frame_000143_1765561594690.jpg,1765561594.690000,0.0150,1
1765561594.807000,939.0,592.0,high,frame_000144_1765561594805.jpg,1765561594.805000,0.0020,1
1765561594.905000,913.0,584.0,high,frame_000145_1765561594919.jpg,1765561594.919000,0.0140,1
1765561595.005000,1189.0,578.0,high,frame_000146_1765561595033.jpg,1765561595.033000,0.0280,1
1765561595.105000,1187.0,566.0,high,frame_000147_1765561595147.jpg,1765561595.147000,0.0420,1
1765561595.209000,1229.0,564.0,high,frame_000148_1765561595260.jpg,1765561595.260000,0.0510,2
1765561595.305000,1228.0,563.0,high,frame_000148_1765561595260.jpg,1765561595.260000,0.0450,2
1765561595.407000,1262.0,568.0,high,frame_000149_1765561595379.jpg,1765561595.379000,0.0280,2
