gaze_timestamp,gaze_x,gaze_y,confidence,ui_image,ui_timestamp,time_diff,gaze_target
1772123120.707000,664.0,535.0,high,frame_000000_1772123121381.jpg,1772123121.381000,0.6740,14
1772123120.808000,698.0,532.0,high,frame_000000_1772123121381.jpg,1772123121.381000,0.5730,14
1772123120.906000,728.0,531.0,high,frame_000000_1772123121381.jpg,1772123121.381000,0.4750,14
1772123121.006000,743.0,535.0,high,frame_000000_1772123121381.jpg,1772123121.381000,0.3750,14
1772123121.108000,743.0,547.0,high,frame_000000_1772123121381.jpg,1772123121.381000,0.2730,14
1772123121.207000,819.0,541.0,high,frame_000000_1772123121381.jpg,1772123121.381000,0.1740,14
1772123121.308000,879.0,534.0,high,frame_000000_1772123121381.jpg,1772123121.381000,0.0730,14
1772123121.407000,928.0,525.0,high,frame_000000_1772123121381.jpg,1772123121.381000,0.0260,14
1772123121.506000,955.0,513.0,high,frame_000001_1772123121483.jpg,1772123121.483000,0.0230,14
1772123121.607000,950.0,508.0,high,frame_000002_1772123121597.jpg,1772123121.597000,0.0100,14
1772123121.707000,944.0,492.0,high,frame_000003_1772123121716.jpg,1772123121.716000,0.0090,14
1772123121.806000,939.0,529.0,high,frame_000004_1772123121834.jpg,1772123121.834000,0.0280,14
1772123121.906000,951.0,579.0,high,frame_000005_1772123121950.jpg,1772123121.950000,0.0440,1
1772123122.007000,966.0,564.0,high,frame_000005_1772123121950.jpg,1772123121.950000,0.0570,1
1772123122.108000,976.0,605.0,high,frame_000006_1772123122066.jpg,1772123122.066000,0.0420,1
1772123122.208000,958.0,574.0,high,frame_000007_1772123122186.jpg,1772123122.186000,0.0220,1
1772123122.308000,913.0,427.0,high,frame_000008_1772123122303.jpg,1772123122.303000,0.0050,2
1772123122.408000,834.0,389.0,high,frame_000009_1772123122419.jpg,1772123122.419000,0.0110,3
1772123122.507000,789.0,379.0,high,frame_000010_1772123122533.jpg,1772123122.533000,0.0260,20
1772123122.606000,764.0,295.0,high,frame_000011_1772123122650.jpg,1772123122.650000,0.0440,11
1772123122.708000,745.0,284.0,high,frame_000012_1772123122762.jpg,1772123122.762000,0.0540,3
1772123122.806000,726.0,295.0,high,frame_000012_1772123122762.jpg,1772123122.762000,0.0440,3
1772123122.910000,703.0,302.0,high,frame_000013_1772123122884.jpg,1772123122.884000,0.0260,3
1772123123.006000,683.0,337.0,high,frame_000014_1772123122998.jpg,1772123122.998000,0.0080,3
1772123123.107000,686.0,380.0,high,frame_000015_1772123123116.jpg,1772123123.116000,0.0090,3
1772123123.207000,685.0,380.0,high,frame_000016_1772123123232.jpg,1772123123.232000,0.0250,3
1772123123.310000,676.0,388.0,high,frame_000017_1772123123356.jpg,1772123123.356000,0.0460,3
