gaze_timestamp,gaze_x,gaze_y,confidence,ui_image,ui_timestamp,time_diff,gaze_target
1771619402.549000,393.0,534.0,high,frame_000000_1771619403227.jpg,1771619403.227000,0.6780,14
1771619402.649000,313.0,542.0,high,frame_000000_1771619403227.jpg,1771619403.227000,0.5780,14
1771619402.749000,279.0,552.0,high,frame_000000_1771619403227.jpg,1771619403.227000,0.4780,14
1771619402.850000,260.0,585.0,high,frame_000000_1771619403227.jpg,1771619403.227000,0.3770,14
1771619402.950000,231.0,653.0,high,frame_000000_1771619403227.jpg,1771619403.227000,0.2770,14
1771619403.049000,231.0,674.0,high,frame_000000_1771619403227.jpg,1771619403.227000,0.1780,14
1771619403.149000,227.0,714.0,high,frame_000000_1771619403227.jpg,1771619403.227000,0.0780,14
1771619403.274000,249.0,749.0,high,frame_000000_1771619403227.jpg,1771619403.227000,0.0470,14
1771619403.352000,295.0,756.0,high,frame_000001_1771619403338.jpg,1771619403.338000,0.0140,14
1771619403.449000,305.0,740.0,high,frame_000002_1771619403454.jpg,1771619403.454000,0.0050,1
1771619403.549000,301.0,744.0,high,frame_000003_1771619403567.jpg,1771619403.567000,0.0180,1
1771619403.650000,397.0,745.0,high,frame_000004_1771619403687.jpg,1771619403.687000,0.0370,1
1771619403.749000,453.0,711.0,high,frame_000005_1771619403808.jpg,1771619403.808000,0.0590,1
1771619403.851000,673.0,561.0,high,frame_000005_1771619403808.jpg,1771619403.808000,0.0430,14
1771619403.950000,734.0,448.0,high,frame_000006_1771619403924.jpg,1771619403.924000,0.0260,14
1771619404.049000,739.0,384.0,high,frame_000007_1771619404037.jpg,1771619404.037000,0.0120,3
1771619404.149000,736.0,362.0,high,frame_000008_1771619404152.jpg,1771619404.152000,0.0030,3
1771619404.254000,714.0,366.0,high,frame_000009_1771619404267.jpg,1771619404.267000,0.0130,9
1771619404.355000,683.0,361.0,high,frame_000010_1771619404384.jpg,1771619404.384000,0.0290,20
1771619404.449000,656.0,362.0,high,frame_000011_1771619404498.jpg,1771619404.498000,0.0490,20
1771619404.550000,658.0,339.0,high,frame_000011_1771619404498.jpg,1771619404.498000,0.0520,9
1771619404.649000,653.0,347.0,high,frame_000012_1771619404612.jpg,1771619404.612000,0.0370,3
1771619404.750000,631.0,345.0,high,frame_000013_1771619404733.jpg,1771619404.733000,0.0170,9
1771619404.850000,602.0,333.0,high,frame_000014_1771619404847.jpg,1771619404.847000,0.0030,9
1771619404.952000,493.0,317.0,high,frame_000015_1771619404961.jpg,1771619404.961000,0.0090,3
1771619405.049000,439.0,308.0,high,frame_000016_1771619405074.jpg,1771619405.074000,0.0250,9
1771619405.150000,426.0,308.0,high,frame_000017_1771619405187.jpg,1771619405.187000,0.0370,3
1771619405.253000,387.0,300.0,high,frame_000018_1771619405303.jpg,1771619405.303000,0.0500,3
1771619405.349000,361.0,300.0,high,frame_000018_1771619405303.jpg,1771619405.303000,0.0460,3
1771619405.450000,661.0,270.0,high,frame_000019_1771619405426.jpg,1771619405.426000,0.0240,9
1771619405.550000,907.0,147.0,high,frame_000020_1771619405538.jpg,1771619405.538000,0.0120,11
1771619405.651000,925.0,111.0,high,frame_000021_1771619405656.jpg,1771619405.656000,0.0050,11
1771619405.750000,1230.0,124.0,high,frame_000022_1771619405771.jpg,1771619405.771000,0.0210,3
1771619405.850000,1318.0,270.0,high,frame_000023_1771619405886.jpg,1771619405.886000,0.0360,3
1771619405.949000,1347.0,349.0,high,frame_000023_1771619405886.jpg,1771619405.886000,0.0630,3
1771619406.051000,1359.0,398.0,high,frame_000024_1771619406028.jpg,1771619406.028000,0.0230,3
1771619406.149000,869.0,375.0,high,frame_000025_1771619406138.jpg,1771619406.138000,0.0110,3
1771619406.249000,823.0,362.0,high,frame_000026_1771619406254.jpg,1771619406.254000,0.0050,3
1771619406.350000,797.0,367.0,high,frame_000027_1771619406368.jpg,1771619406.368000,0.0180,3
1771619406.449000,806.0,362.0,high,frame_000028_1771619406483.jpg,1771619406.483000,0.0340,3
1771619406.550000,830.0,369.0,high,frame_000029_1771619406598.jpg,1771619406.598000,0.0480,3
1771619406.650000,798.0,867.0,high,frame_000029_1771619406598.jpg,1771619406.598000,0.0520,1
1771619406.750000,800.0,926.0,high,frame_000030_1771619406712.jpg,1771619406.712000,0.0380,1
1771619406.849000,744.0,933.0,high,frame_000031_1771619406827.jpg,1771619406.827000,0.0220,1
1771619406.949000,664.0,905.0,high,frame_000032_1771619406946.jpg,1771619406.946000,0.0030,1
1771619407.051000,670.0,927.0,high,frame_000033_1771619407061.jpg,1771619407.061000,0.0100,1
1771619407.150000,668.0,954.0,high,frame_000034_1771619407176.jpg,1771619407.176000,0.0260,1
1771619407.249000,656.0,956.0,high,frame_000035_1771619407290.jpg,1771619407.290000,0.0410,1
1771619407.351000,637.0,956.0,high,frame_000035_1771619407290.jpg,1771619407.290000,0.0610,1
1771619407.450000,606.0,998.0,high,frame_000036_1771619407425.jpg,1771619407.425000,0.0250,1
1771619407.549000,653.0,545.0,high,frame_000037_1771619407538.jpg,1771619407.538000,0.0110,1
1771619407.649000,652.0,506.0,high,frame_000038_1771619407652.jpg,1771619407.652000,0.0030,20
1771619407.749000,674.0,478.0,high,frame_000039_1771619407766.jpg,1771619407.766000,0.0170,20
1771619407.849000,691.0,442.0,high,frame_000040_1771619407881.jpg,1771619407.881000,0.0320,3
1771619407.949000,824.0,428.0,high,frame_000041_1771619407994.jpg,1771619407.994000,0.0450,20
1771619408.049000,873.0,410.0,high,frame_000041_1771619407994.jpg,1771619407.994000,0.0550,3
1771619408.150000,925.0,148.0,high,frame_000042_1771619408109.jpg,1771619408.109000,0.0410,11
1771619408.250000,930.0,70.0,high,frame_000043_1771619408224.jpg,1771619408.224000,0.0260,11
1771619408.350000,935.0,51.0,high,frame_000044_1771619408336.jpg,1771619408.336000,0.0140,11
1771619408.450000,874.0,97.0,high,frame_000045_1771619408453.jpg,1771619408.453000,0.0030,11
1771619408.554000,731.0,293.0,high,frame_000046_1771619408571.jpg,1771619408.571000,0.0170,3
1771619408.650000,666.0,350.0,high,frame_000047_1771619408685.jpg,1771619408.685000,0.0350,9
1771619408.750000,696.0,376.0,high,frame_000048_1771619408798.jpg,1771619408.798000,0.0480,9
1771619408.850000,724.0,369.0,high,frame_000048_1771619408798.jpg,1771619408.798000,0.0520,3
1771619408.950000,762.0,360.0,high,frame_000049_1771619408911.jpg,1771619408.911000,0.0390,3
1771619409.050000,788.0,361.0,high,frame_000050_1771619409025.jpg,1771619409.025000,0.0250,3
1771619409.150000,786.0,357.0,high,frame_000051_1771619409144.jpg,1771619409.144000,0.0060,3
1771619409.249000,791.0,349.0,high,frame_000052_1771619409253.jpg,1771619409.253000,0.0040,3
1771619409.350000,770.0,349.0,high,frame_000053_1771619409366.jpg,1771619409.366000,0.0160,3
1771619409.449000,709.0,375.0,high,frame_000054_1771619409481.jpg,1771619409.481000,0.0320,9
1771619409.549000,668.0,419.0,high,frame_000055_1771619409596.jpg,1771619409.596000,0.0470,20
1771619409.650000,688.0,413.0,high,frame_000055_1771619409596.jpg,1771619409.596000,0.0540,9
1771619409.749000,694.0,419.0,high,frame_000056_1771619409711.jpg,1771619409.711000,0.0380,9
1771619409.849000,710.0,419.0,high,frame_000057_1771619409826.jpg,1771619409.826000,0.0230,9
1771619409.953000,389.0,392.0,high,frame_000058_1771619409941.jpg,1771619409.941000,0.0120,3
1771619410.049000,323.0,388.0,high,frame_000059_1771619410043.jpg,1771619410.043000,0.0060,3
1771619410.150000,408.0,401.0,high,frame_000060_1771619410156.jpg,1771619410.156000,0.0060,3
1771619410.250000,577.0,438.0,high,frame_000061_1771619410272.jpg,1771619410.272000,0.0220,3
1771619410.349000,650.0,452.0,high,frame_000062_1771619410385.jpg,1771619410.385000,0.0360,3
1771619410.452000,670.0,457.0,high,frame_000063_1771619410500.jpg,1771619410.500000,0.0480,20
1771619410.549000,670.0,460.0,high,frame_000063_1771619410500.jpg,1771619410.500000,0.0490,20
1771619410.649000,675.0,462.0,high,frame_000064_1771619410612.jpg,1771619410.612000,0.0370,3
1771619410.749000,675.0,459.0,high,frame_000065_1771619410726.jpg,1771619410.726000,0.0230,3
1771619410.852000,678.0,459.0,high,frame_000066_1771619410841.jpg,1771619410.841000,0.0110,9
1771619410.949000,63.0,514.0,high,frame_000067_1771619410956.jpg,1771619410.956000,0.0070,6
1771619411.049000,74.0,517.0,high,frame_000068_1771619411072.jpg,1771619411.072000,0.0230,6
1771619411.149000,96.0,525.0,high,frame_000069_1771619411185.jpg,1771619411.185000,0.0360,6
1771619411.249000,455.0,560.0,high,frame_000070_1771619411299.jpg,1771619411.299000,0.0500,2
1771619411.350000,517.0,560.0,high,frame_000070_1771619411299.jpg,1771619411.299000,0.0510,2
1771619411.450000,547.0,562.0,high,frame_000071_1771619411414.jpg,1771619411.414000,0.0360,2
1771619411.570000,534.0,559.0,high,frame_000072_1771619411527.jpg,1771619411.527000,0.0430,2
1771619411.649000,442.0,559.0,high,frame_000073_1771619411633.jpg,1771619411.633000,0.0160,2
1771619411.750000,243.0,541.0,high,frame_000074_1771619411746.jpg,1771619411.746000,0.0040,2
