gaze_timestamp,gaze_x,gaze_y,confidence,ui_image,ui_timestamp,time_diff,gaze_target
1765561987.789000,214.0,448.0,high,frame_000000_1765561988459.jpg,1765561988.459000,0.6700,3
1765561987.891000,201.0,452.0,high,frame_000000_1765561988459.jpg,1765561988.459000,0.5680,14
1765561987.991000,203.0,450.0,high,frame_000000_1765561988459.jpg,1765561988.459000,0.4680,3
1765561988.090000,163.0,450.0,high,frame_000000_1765561988459.jpg,1765561988.459000,0.3690,14
1765561988.190000,159.0,450.0,high,frame_000000_1765561988459.jpg,1765561988.459000,0.2690,3
1765561988.295000,160.0,431.0,high,frame_000000_1765561988459.jpg,1765561988.459000,0.1640,3
1765561988.390000,127.0,423.0,high,frame_000000_1765561988459.jpg,1765561988.459000,0.0690,5
1765561988.498000,46.0,422.0,high,frame_000000_1765561988459.jpg,1765561988.459000,0.0390,5
1765561988.589000,54.0,422.0,high,frame_000001_1765561988567.jpg,1765561988.567000,0.0220,6
1765561988.694000,24.0,388.0,high,frame_000002_1765561988684.jpg,1765561988.684000,0.0100,5
1765561988.789000,30.0,395.0,high,frame_000003_1765561988799.jpg,1765561988.799000,0.0100,3
1765561988.891000,29.0,395.0,high,frame_000004_1765561988917.jpg,1765561988.917000,0.0260,3
1765561988.990000,930.0,359.0,high,frame_000005_1765561989038.jpg,1765561989.038000,0.0480,11
1765561989.089000,917.0,268.0,high,frame_000005_1765561989038.jpg,1765561989.038000,0.0510,11
1765561989.189000,949.0,254.0,high,frame_000006_1765561989154.jpg,1765561989.154000,0.0350,11
1765561989.289000,979.0,267.0,high,frame_000007_1765561989270.jpg,1765561989.270000,0.0190,11
1765561989.390000,977.0,157.0,high,frame_000008_1765561989388.jpg,1765561989.388000,0.0020,11
1765561989.490000,987.0,42.0,high,frame_000009_1765561989502.jpg,1765561989.502000,0.0120,11
1765561989.590000,1009.0,20.0,high,frame_000010_1765561989624.jpg,1765561989.624000,0.0340,11
1765561989.690000,940.0,615.0,high,frame_000011_1765561989739.jpg,1765561989.739000,0.0490,1
1765561989.791000,858.0,642.0,high,frame_000011_1765561989739.jpg,1765561989.739000,0.0520,1
1765561989.889000,859.0,640.0,high,frame_000012_1765561989856.jpg,1765561989.856000,0.0330,1
1765561989.990000,881.0,211.0,high,frame_000013_1765561989969.jpg,1765561989.969000,0.0210,11
1765561990.090000,907.0,199.0,high,frame_000014_1765561990083.jpg,1765561990.083000,0.0070,11
1765561990.189000,926.0,199.0,high,frame_000015_1765561990198.jpg,1765561990.198000,0.0090,11
1765561990.289000,931.0,210.0,high,frame_000016_1765561990318.jpg,1765561990.318000,0.0290,11
1765561990.390000,933.0,237.0,high,frame_000017_1765561990428.jpg,1765561990.428000,0.0380,11
1765561990.489000,937.0,246.0,high,frame_000018_1765561990543.jpg,1765561990.543000,0.0540,11
1765561990.606000,1428.0,268.0,high,frame_000019_1765561990644.jpg,1765561990.644000,0.0380,15
1765561990.690000,1454.0,250.0,high,frame_000019_1765561990644.jpg,1765561990.644000,0.0460,15
1765561990.793000,1462.0,234.0,high,frame_000020_1765561990761.jpg,1765561990.761000,0.0320,3
1765561990.890000,1427.0,228.0,high,frame_000021_1765561990874.jpg,1765561990.874000,0.0160,3
1765561990.990000,1350.0,213.0,high,frame_000022_1765561990992.jpg,1765561990.992000,0.0020,3
1765561991.089000,1292.0,218.0,high,frame_000023_1765561991110.jpg,1765561991.110000,0.0210,11
1765561991.189000,1078.0,231.0,high,frame_000024_1765561991226.jpg,1765561991.226000,0.0370,11
1765561991.291000,994.0,258.0,high,frame_000025_1765561991344.jpg,1765561991.344000,0.0530,11
1765561991.389000,997.0,271.0,high,frame_000025_1765561991344.jpg,1765561991.344000,0.0450,11
1765561991.490000,978.0,273.0,high,frame_000026_1765561991461.jpg,1765561991.461000,0.0290,11
1765561991.590000,968.0,272.0,high,frame_000027_1765561991577.jpg,1765561991.577000,0.0130,11
1765561991.690000,970.0,326.0,high,frame_000028_1765561991694.jpg,1765561991.694000,0.0040,11
1765561991.790000,971.0,314.0,high,frame_000029_1765561991818.jpg,1765561991.818000,0.0280,11
1765561991.890000,972.0,282.0,high,frame_000030_1765561991930.jpg,1765561991.930000,0.0400,11
1765561991.991000,973.0,243.0,high,frame_000031_1765561992049.jpg,1765561992.049000,0.0580,11
1765561992.090000,975.0,231.0,high,frame_000031_1765561992049.jpg,1765561992.049000,0.0410,11
1765561992.189000,975.0,247.0,high,frame_000032_1765561992164.jpg,1765561992.164000,0.0250,11
1765561992.290000,975.0,278.0,high,frame_000033_1765561992279.jpg,1765561992.279000,0.0110,11
1765561992.391000,985.0,323.0,high,frame_000034_1765561992396.jpg,1765561992.396000,0.0050,11
1765561992.489000,988.0,350.0,high,frame_000035_1765561992513.jpg,1765561992.513000,0.0240,11
1765561992.589000,1223.0,913.0,high,frame_000036_1765561992627.jpg,1765561992.627000,0.0380,1
1765561992.694000,1079.0,1079.0,high,frame_000037_1765561992731.jpg,1765561992.731000,0.0370,unknown
1765561992.790000,1115.0,1079.0,high,frame_000037_1765561992731.jpg,1765561992.731000,0.0590,unknown
1765561992.891000,1105.0,1063.0,high,frame_000038_1765561992851.jpg,1765561992.851000,0.0400,14
1765561992.992000,1316.0,1079.0,high,frame_000039_1765561992966.jpg,1765561992.966000,0.0260,unknown
1765561993.091000,1078.0,1079.0,high,frame_000040_1765561993079.jpg,1765561993.079000,0.0120,unknown
1765561993.190000,1276.0,879.0,high,frame_000041_1765561993195.jpg,1765561993.195000,0.0050,1
1765561993.290000,1299.0,649.0,high,frame_000042_1765561993314.jpg,1765561993.314000,0.0240,1
1765561993.390000,1025.0,568.0,high,frame_000043_1765561993426.jpg,1765561993.426000,0.0360,1
1765561993.490000,1038.0,524.0,high,frame_000044_1765561993538.jpg,1765561993.538000,0.0480,1
1765561993.590000,1042.0,532.0,high,frame_000044_1765561993538.jpg,1765561993.538000,0.0520,1
1765561993.691000,1109.0,531.0,high,frame_000045_1765561993656.jpg,1765561993.656000,0.0350,1
1765561993.790000,1183.0,551.0,high,frame_000046_1765561993771.jpg,1765561993.771000,0.0190,1
1765561993.889000,1197.0,610.0,high,frame_000047_1765561993887.jpg,1765561993.887000,0.0020,1
1765561993.990000,1189.0,776.0,high,frame_000048_1765561993999.jpg,1765561993.999000,0.0090,1
1765561994.090000,1186.0,785.0,high,frame_000049_1765561994114.jpg,1765561994.114000,0.0240,1
1765561994.190000,1177.0,779.0,high,frame_000050_1765561994228.jpg,1765561994.228000,0.0380,1
1765561994.289000,1152.0,723.0,high,frame_000051_1765561994341.jpg,1765561994.341000,0.0520,1
1765561994.389000,1089.0,580.0,high,frame_000051_1765561994341.jpg,1765561994.341000,0.0480,1
1765561994.491000,1085.0,515.0,high,frame_000052_1765561994458.jpg,1765561994.458000,0.0330,1
1765561994.590000,1057.0,526.0,high,frame_000053_1765561994570.jpg,1765561994.570000,0.0200,1
1765561994.691000,913.0,519.0,high,frame_000054_1765561994685.jpg,1765561994.685000,0.0060,1
1765561994.790000,758.0,520.0,high,frame_000055_1765561994799.jpg,1765561994.799000,0.0090,1
1765561994.890000,778.0,519.0,high,frame_000056_1765561994918.jpg,1765561994.918000,0.0280,1
1765561994.990000,859.0,496.0,high,frame_000057_1765561995035.jpg,1765561995.035000,0.0450,1
1765561995.089000,864.0,487.0,high,frame_000057_1765561995035.jpg,1765561995.035000,0.0540,1
1765561995.189000,872.0,472.0,high,frame_000058_1765561995149.jpg,1765561995.149000,0.0400,22
1765561995.289000,913.0,464.0,high,frame_000059_1765561995265.jpg,1765561995.265000,0.0240,5
1765561995.390000,1025.0,451.0,high,frame_000060_1765561995383.jpg,1765561995.383000,0.0070,11
1765561995.490000,1082.0,461.0,high,frame_000061_1765561995499.jpg,1765561995.499000,0.0090,9
1765561995.590000,1136.0,464.0,high,frame_000062_1765561995615.jpg,1765561995.615000,0.0250,15
1765561995.689000,1150.0,477.0,high,frame_000063_1765561995725.jpg,1765561995.725000,0.0360,1
1765561995.790000,1120.0,498.0,high,frame_000064_1765561995842.jpg,1765561995.842000,0.0520,1
1765561995.890000,1065.0,499.0,high,frame_000064_1765561995842.jpg,1765561995.842000,0.0480,1
1765561995.990000,1000.0,502.0,high,frame_000065_1765561995958.jpg,1765561995.958000,0.0320,1
1765561996.090000,990.0,502.0,high,frame_000066_1765561996076.jpg,1765561996.076000,0.0140,1
1765561996.191000,974.0,505.0,high,frame_000067_1765561996189.jpg,1765561996.189000,0.0020,1
1765561996.293000,959.0,497.0,high,frame_000068_1765561996308.jpg,1765561996.308000,0.0150,1
1765561996.390000,978.0,452.0,high,frame_000069_1765561996426.jpg,1765561996.426000,0.0360,21
1765561996.490000,1013.0,414.0,high,frame_000070_1765561996551.jpg,1765561996.551000,0.0610,11
1765561996.591000,1021.0,395.0,high,frame_000070_1765561996551.jpg,1765561996.551000,0.0400,11
1765561996.690000,1023.0,380.0,high,frame_000071_1765561996665.jpg,1765561996.665000,0.0250,11
1765561996.791000,1148.0,393.0,high,frame_000072_1765561996778.jpg,1765561996.778000,0.0130,11
1765561996.889000,1145.0,397.0,high,frame_000073_1765561996906.jpg,1765561996.906000,0.0170,11
1765561996.993000,1185.0,404.0,high,frame_000074_1765561997016.jpg,1765561997.016000,0.0230,11
1765561997.095000,1205.0,424.0,high,frame_000075_1765561997137.jpg,1765561997.137000,0.0420,11
1765561997.191000,1180.0,445.0,high,frame_000075_1765561997137.jpg,1765561997.137000,0.0540,11
1765561997.292000,1156.0,437.0,high,frame_000076_1765561997253.jpg,1765561997.253000,0.0390,11
1765561997.389000,1116.0,439.0,high,frame_000077_1765561997367.jpg,1765561997.367000,0.0220,21
1765561997.491000,1106.0,440.0,high,frame_000078_1765561997494.jpg,1765561997.494000,0.0030,11
1765561997.592000,1109.0,444.0,high,frame_000079_1765561997608.jpg,1765561997.608000,0.0160,21
1765561997.691000,1110.0,452.0,high,frame_000080_1765561997720.jpg,1765561997.720000,0.0290,11
1765561997.790000,1110.0,467.0,high,frame_000081_1765561997838.jpg,1765561997.838000,0.0480,9
1765561997.889000,1270.0,475.0,high,frame_000081_1765561997838.jpg,1765561997.838000,0.0510,2
1765561997.989000,1386.0,474.0,high,frame_000082_1765561997951.jpg,1765561997.951000,0.0380,9
1765561998.090000,1385.0,473.0,high,frame_000083_1765561998068.jpg,1765561998.068000,0.0220,6
1765561998.190000,1390.0,449.0,high,frame_000084_1765561998186.jpg,1765561998.186000,0.0040,11
1765561998.290000,1389.0,439.0,high,frame_000085_1765561998295.jpg,1765561998.295000,0.0050,11
1765561998.390000,1338.0,426.0,high,frame_000086_1765561998415.jpg,1765561998.415000,0.0250,6
1765561998.490000,1288.0,423.0,high,frame_000087_1765561998531.jpg,1765561998.531000,0.0410,11
1765561998.590000,1278.0,410.0,high,frame_000088_1765561998648.jpg,1765561998.648000,0.0580,11
1765561998.689000,1284.0,407.0,high,frame_000088_1765561998648.jpg,1765561998.648000,0.0410,11
1765561998.790000,1424.0,398.0,high,frame_000089_1765561998762.jpg,1765561998.762000,0.0280,11
1765561998.891000,1477.0,392.0,high,frame_000090_1765561998877.jpg,1765561998.877000,0.0140,11
1765561998.991000,1473.0,379.0,high,frame_000091_1765561998993.jpg,1765561998.993000,0.0020,11
1765561999.090000,1467.0,369.0,high,frame_000092_1765561999107.jpg,1765561999.107000,0.0170,11
1765561999.190000,1465.0,358.0,high,frame_000093_1765561999222.jpg,1765561999.222000,0.0320,3
1765561999.289000,1448.0,368.0,high,frame_000094_1765561999337.jpg,1765561999.337000,0.0480,3
1765561999.389000,1387.0,371.0,high,frame_000094_1765561999337.jpg,1765561999.337000,0.0520,11
1765561999.494000,1295.0,367.0,high,frame_000095_1765561999456.jpg,1765561999.456000,0.0380,11
1765561999.589000,1284.0,350.0,high,frame_000096_1765561999572.jpg,1765561999.572000,0.0170,11
1765561999.689000,1290.0,343.0,high,frame_000097_1765561999690.jpg,1765561999.690000,0.0010,11
1765561999.789000,1387.0,353.0,high,frame_000098_1765561999806.jpg,1765561999.806000,0.0170,3
1765561999.890000,1425.0,351.0,high,frame_000099_1765561999924.jpg,1765561999.924000,0.0340,3
1765561999.990000,1133.0,417.0,high,frame_000100_1765562000036.jpg,1765562000.036000,0.0460,11
1765562000.090000,946.0,692.0,high,frame_000100_1765562000036.jpg,1765562000.036000,0.0540,1
1765562000.190000,1451.0,510.0,high,frame_000101_1765562000150.jpg,1765562000.150000,0.0400,1
1765562000.290000,1463.0,435.0,high,frame_000102_1765562000264.jpg,1765562000.264000,0.0260,3
1765562000.390000,1481.0,405.0,high,frame_000103_1765562000377.jpg,1765562000.377000,0.0130,22
1765562000.490000,1483.0,376.0,high,frame_000104_1765562000492.jpg,1765562000.492000,0.0020,3
1765562000.589000,1477.0,380.0,high,frame_000105_1765562000611.jpg,1765562000.611000,0.0220,11
1765562000.690000,1467.0,382.0,high,frame_000106_1765562000726.jpg,1765562000.726000,0.0360,11
1765562000.790000,1452.0,366.0,high,frame_000107_1765562000843.jpg,1765562000.843000,0.0530,11
1765562000.892000,1434.0,370.0,high,frame_000107_1765562000843.jpg,1765562000.843000,0.0490,11
1765562000.990000,1425.0,371.0,high,frame_000108_1765562000959.jpg,1765562000.959000,0.0310,11
1765562001.090000,1423.0,378.0,high,frame_000109_1765562001072.jpg,1765562001.072000,0.0180,11
1765562001.191000,1513.0,378.0,high,frame_000110_1765562001186.jpg,1765562001.186000,0.0050,22
1765562001.289000,1534.0,393.0,high,frame_000111_1765562001303.jpg,1765562001.303000,0.0140,11
1765562001.391000,1537.0,395.0,high,frame_000112_1765562001417.jpg,1765562001.417000,0.0260,22
1765562001.489000,1518.0,403.0,high,frame_000113_1765562001528.jpg,1765562001.528000,0.0390,22
1765562001.590000,1463.0,409.0,high,frame_000114_1765562001641.jpg,1765562001.641000,0.0510,3
1765562001.689000,1420.0,402.0,high,frame_000114_1765562001641.jpg,1765562001.641000,0.0480,22
1765562001.791000,1331.0,385.0,high,frame_000115_1765562001755.jpg,1765562001.755000,0.0360,22
1765562001.891000,1269.0,375.0,high,frame_000116_1765562001869.jpg,1765562001.869000,0.0220,11
1765562001.989000,1225.0,374.0,high,frame_000117_1765562001983.jpg,1765562001.983000,0.0060,11
1765562002.090000,1194.0,357.0,high,frame_000118_1765562002097.jpg,1765562002.097000,0.0070,11
1765562002.190000,1162.0,362.0,high,frame_000119_1765562002214.jpg,1765562002.214000,0.0240,11
1765562002.289000,1135.0,366.0,high,frame_000120_1765562002336.jpg,1765562002.336000,0.0470,11
1765562002.389000,1125.0,363.0,high,frame_000120_1765562002336.jpg,1765562002.336000,0.0530,11
1765562002.489000,1123.0,366.0,high,frame_000121_1765562002447.jpg,1765562002.447000,0.0420,22
1765562002.589000,1088.0,361.0,high,frame_000122_1765562002560.jpg,1765562002.560000,0.0290,11
1765562002.689000,1096.0,354.0,high,frame_000123_1765562002675.jpg,1765562002.675000,0.0140,22
1765562002.794000,1078.0,364.0,high,frame_000124_1765562002796.jpg,1765562002.796000,0.0020,11
1765562002.889000,1086.0,369.0,high,frame_000125_1765562002910.jpg,1765562002.910000,0.0210,22
1765562002.992000,1092.0,372.0,high,frame_000126_1765562003025.jpg,1765562003.025000,0.0330,3
1765562003.089000,1096.0,365.0,high,frame_000127_1765562003139.jpg,1765562003.139000,0.0500,3
