gaze_timestamp,gaze_x,gaze_y,confidence,ui_image,ui_timestamp,time_diff,gaze_target
1771618812.786000,393.0,600.0,high,frame_000000_1771618813439.jpg,1771618813.439000,0.6530,1
1771618812.887000,469.0,577.0,high,frame_000000_1771618813439.jpg,1771618813.439000,0.5520,1
1771618812.988000,470.0,572.0,high,frame_000000_1771618813439.jpg,1771618813.439000,0.4510,1
1771618813.087000,473.0,566.0,high,frame_000000_1771618813439.jpg,1771618813.439000,0.3520,1
1771618813.187000,470.0,591.0,high,frame_000000_1771618813439.jpg,1771618813.439000,0.2520,1
1771618813.287000,471.0,597.0,high,frame_000000_1771618813439.jpg,1771618813.439000,0.1520,1
1771618813.402000,475.0,591.0,high,frame_000000_1771618813439.jpg,1771618813.439000,0.0370,1
1771618813.487000,575.0,562.0,high,frame_000000_1771618813439.jpg,1771618813.439000,0.0480,1
1771618813.587000,660.0,533.0,high,frame_000001_1771618813565.jpg,1771618813.565000,0.0220,1
1771618813.687000,694.0,509.0,high,frame_000002_1771618813685.jpg,1771618813.685000,0.0020,1
1771618813.787000,709.0,501.0,high,frame_000003_1771618813793.jpg,1771618813.793000,0.0060,1
1771618813.887000,709.0,487.0,high,frame_000004_1771618813911.jpg,1771618813.911000,0.0240,1
1771618813.987000,721.0,469.0,high,frame_000005_1771618814027.jpg,1771618814.027000,0.0400,2
1771618814.087000,998.0,196.0,high,frame_000006_1771618814143.jpg,1771618814.143000,0.0560,11
1771618814.187000,1027.0,89.0,high,frame_000006_1771618814143.jpg,1771618814.143000,0.0440,11
1771618814.287000,1034.0,67.0,high,frame_000007_1771618814259.jpg,1771618814.259000,0.0280,11
1771618814.386000,1027.0,36.0,high,frame_000008_1771618814376.jpg,1771618814.376000,0.0100,11
1771618814.487000,1019.0,46.0,high,frame_000009_1771618814493.jpg,1771618814.493000,0.0060,11
1771618814.587000,995.0,50.0,high,frame_000010_1771618814606.jpg,1771618814.606000,0.0190,11
1771618814.687000,967.0,284.0,high,frame_000011_1771618814725.jpg,1771618814.725000,0.0380,11
1771618814.786000,955.0,417.0,high,frame_000012_1771618814838.jpg,1771618814.838000,0.0520,11
1771618814.886000,932.0,636.0,high,frame_000012_1771618814838.jpg,1771618814.838000,0.0480,1
1771618814.986000,927.0,786.0,high,frame_000013_1771618814960.jpg,1771618814.960000,0.0260,1
1771618815.086000,926.0,811.0,high,frame_000014_1771618815074.jpg,1771618815.074000,0.0120,1
1771618815.189000,927.0,821.0,high,frame_000015_1771618815192.jpg,1771618815.192000,0.0030,1
1771618815.287000,926.0,834.0,high,frame_000016_1771618815305.jpg,1771618815.305000,0.0180,1
1771618815.387000,1287.0,726.0,high,frame_000017_1771618815422.jpg,1771618815.422000,0.0350,1
1771618815.487000,1342.0,472.0,high,frame_000017_1771618815422.jpg,1771618815.422000,0.0650,15
1771618815.587000,1343.0,297.0,high,frame_000018_1771618815566.jpg,1771618815.566000,0.0210,15
1771618815.686000,1374.0,290.0,high,frame_000019_1771618815667.jpg,1771618815.667000,0.0190,15
1771618815.787000,1332.0,248.0,high,frame_000020_1771618815780.jpg,1771618815.780000,0.0070,3
1771618815.886000,1301.0,223.0,high,frame_000021_1771618815896.jpg,1771618815.896000,0.0100,3
1771618815.987000,1252.0,208.0,high,frame_000022_1771618816016.jpg,1771618816.016000,0.0290,11
1771618816.087000,1245.0,213.0,high,frame_000023_1771618816131.jpg,1771618816.131000,0.0440,11
1771618816.186000,1175.0,237.0,high,frame_000023_1771618816131.jpg,1771618816.131000,0.0550,11
1771618816.286000,1134.0,249.0,high,frame_000024_1771618816246.jpg,1771618816.246000,0.0400,11
1771618816.386000,1110.0,251.0,high,frame_000025_1771618816359.jpg,1771618816.359000,0.0270,11
1771618816.487000,1112.0,252.0,high,frame_000026_1771618816478.jpg,1771618816.478000,0.0090,11
1771618816.589000,1096.0,292.0,high,frame_000027_1771618816596.jpg,1771618816.596000,0.0070,11
1771618816.688000,1073.0,317.0,high,frame_000028_1771618816718.jpg,1771618816.718000,0.0300,11
1771618816.787000,1051.0,320.0,high,frame_000029_1771618816841.jpg,1771618816.841000,0.0540,11
1771618816.886000,1036.0,335.0,high,frame_000029_1771618816841.jpg,1771618816.841000,0.0450,11
1771618816.987000,1018.0,342.0,high,frame_000030_1771618816956.jpg,1771618816.956000,0.0310,11
