gaze_timestamp,gaze_x,gaze_y,confidence,ui_image,ui_timestamp,time_diff,gaze_target
1765559818.324000,19.0,616.0,high,frame_000000_1765559819001.jpg,1765559819.001000,0.6770,1
1765559818.426000,13.0,616.0,high,frame_000000_1765559819001.jpg,1765559819.001000,0.5750,1
1765559818.524000,17.0,614.0,high,frame_000000_1765559819001.jpg,1765559819.001000,0.4770,1
1765559818.624000,24.0,617.0,high,frame_000000_1765559819001.jpg,1765559819.001000,0.3770,1
1765559818.725000,119.0,697.0,high,frame_000000_1765559819001.jpg,1765559819.001000,0.2760,1
1765559818.825000,199.0,748.0,high,frame_000000_1765559819001.jpg,1765559819.001000,0.1760,1
1765559818.928000,168.0,773.0,high,frame_000000_1765559819001.jpg,1765559819.001000,0.0730,1
1765559819.055000,139.0,767.0,high,frame_000000_1765559819001.jpg,1765559819.001000,0.0540,1
1765559819.125000,140.0,765.0,high,frame_000001_1765559819119.jpg,1765559819.119000,0.0060,1
1765559819.224000,133.0,761.0,high,frame_000002_1765559819242.jpg,1765559819.242000,0.0180,1
1765559819.326000,190.0,738.0,high,frame_000003_1765559819353.jpg,1765559819.353000,0.0270,1
1765559819.425000,413.0,625.0,high,frame_000004_1765559819467.jpg,1765559819.467000,0.0420,1
1765559819.525000,513.0,560.0,high,frame_000005_1765559819580.jpg,1765559819.580000,0.0550,1
1765559819.626000,725.0,493.0,high,frame_000005_1765559819580.jpg,1765559819.580000,0.0460,1
1765559819.726000,787.0,469.0,high,frame_000006_1765559819696.jpg,1765559819.696000,0.0300,9
1765559819.825000,813.0,474.0,high,frame_000007_1765559819810.jpg,1765559819.810000,0.0150,9
1765559819.925000,811.0,479.0,high,frame_000008_1765559819933.jpg,1765559819.933000,0.0080,21
1765559820.024000,823.0,452.0,high,frame_000009_1765559820048.jpg,1765559820.048000,0.0240,9
1765559820.125000,824.0,447.0,high,frame_000010_1765559820165.jpg,1765559820.165000,0.0400,9
1765559820.225000,824.0,424.0,high,frame_000011_1765559820278.jpg,1765559820.278000,0.0530,26
1765559820.324000,794.0,311.0,high,frame_000011_1765559820278.jpg,1765559820.278000,0.0460,7
1765559820.425000,787.0,265.0,high,frame_000012_1765559820390.jpg,1765559820.390000,0.0350,9
1765559820.525000,782.0,265.0,high,frame_000013_1765559820503.jpg,1765559820.503000,0.0220,11
1765559820.627000,680.0,309.0,high,frame_000014_1765559820617.jpg,1765559820.617000,0.0100,11
1765559820.724000,624.0,401.0,high,frame_000015_1765559820735.jpg,1765559820.735000,0.0110,11
1765559820.825000,618.0,414.0,high,frame_000016_1765559820849.jpg,1765559820.849000,0.0240,3
1765559820.926000,612.0,421.0,high,frame_000017_1765559820963.jpg,1765559820.963000,0.0370,3
1765559821.024000,687.0,435.0,high,frame_000018_1765559821079.jpg,1765559821.079000,0.0550,9
1765559821.126000,746.0,446.0,high,frame_000018_1765559821079.jpg,1765559821.079000,0.0470,9
1765559821.226000,767.0,451.0,high,frame_000019_1765559821188.jpg,1765559821.188000,0.0380,9
1765559821.325000,776.0,444.0,high,frame_000020_1765559821301.jpg,1765559821.301000,0.0240,9
1765559821.426000,779.0,433.0,high,frame_000021_1765559821418.jpg,1765559821.418000,0.0080,22
1765559821.524000,779.0,425.0,high,frame_000022_1765559821534.jpg,1765559821.534000,0.0100,26
1765559821.625000,784.0,419.0,high,frame_000023_1765559821647.jpg,1765559821.647000,0.0220,9
1765559821.726000,786.0,422.0,high,frame_000024_1765559821763.jpg,1765559821.763000,0.0370,9
1765559821.828000,792.0,417.0,high,frame_000025_1765559821880.jpg,1765559821.880000,0.0520,9
1765559821.924000,885.0,418.0,high,frame_000025_1765559821880.jpg,1765559821.880000,0.0440,9
1765559822.025000,1039.0,385.0,high,frame_000026_1765559821995.jpg,1765559821.995000,0.0300,22
1765559822.128000,1129.0,363.0,high,frame_000027_1765559822110.jpg,1765559822.110000,0.0180,22
1765559822.226000,1193.0,369.0,high,frame_000028_1765559822224.jpg,1765559822.224000,0.0020,22
1765559822.325000,1252.0,377.0,high,frame_000029_1765559822337.jpg,1765559822.337000,0.0120,22
1765559822.425000,1581.0,388.0,high,frame_000030_1765559822451.jpg,1765559822.451000,0.0260,26
1765559822.525000,1629.0,396.0,high,frame_000031_1765559822571.jpg,1765559822.571000,0.0460,9
1765559822.625000,1919.0,435.0,high,frame_000031_1765559822571.jpg,1765559822.571000,0.0540,5
1765559822.726000,2421.0,526.0,medium,frame_000032_1765559822688.jpg,1765559822.688000,0.0380,5
1765559822.825000,2466.0,542.0,medium,frame_000033_1765559822802.jpg,1765559822.802000,0.0230,5
1765559822.925000,2510.0,540.0,medium,frame_000034_1765559822915.jpg,1765559822.915000,0.0100,5
1765559823.026000,2582.0,541.0,medium,frame_000035_1765559823036.jpg,1765559823.036000,0.0100,5
1765559823.125000,2595.0,538.0,medium,frame_000036_1765559823151.jpg,1765559823.151000,0.0260,10
1765559823.255000,2608.0,542.0,medium,frame_000037_1765559823258.jpg,1765559823.258000,0.0030,unknown
1765559823.326000,1920.0,0.0,lost,frame_000038_1765559823376.jpg,1765559823.376000,0.0500,11
1765559823.426000,1264.0,407.0,high,frame_000038_1765559823376.jpg,1765559823.376000,0.0500,22
1765559823.526000,1248.0,410.0,high,frame_000039_1765559823486.jpg,1765559823.486000,0.0400,5
1765559823.626000,1220.0,406.0,high,frame_000040_1765559823604.jpg,1765559823.604000,0.0220,22
1765559823.726000,1067.0,400.0,high,frame_000041_1765559823719.jpg,1765559823.719000,0.0070,9
1765559823.825000,1015.0,399.0,high,frame_000042_1765559823832.jpg,1765559823.832000,0.0070,22
1765559823.925000,935.0,399.0,high,frame_000043_1765559823946.jpg,1765559823.946000,0.0210,22
1765559824.025000,912.0,404.0,high,frame_000044_1765559824062.jpg,1765559824.062000,0.0370,3
1765559824.125000,896.0,415.0,high,frame_000045_1765559824182.jpg,1765559824.182000,0.0570,9
1765559824.225000,952.0,433.0,high,frame_000045_1765559824182.jpg,1765559824.182000,0.0430,22
1765559824.325000,1090.0,438.0,high,frame_000046_1765559824302.jpg,1765559824.302000,0.0230,22
1765559824.424000,1149.0,445.0,high,frame_000047_1765559824413.jpg,1765559824.413000,0.0110,22
1765559824.525000,1147.0,438.0,high,frame_000048_1765559824528.jpg,1765559824.528000,0.0030,22
1765559824.625000,1147.0,439.0,high,frame_000049_1765559824643.jpg,1765559824.643000,0.0180,22
1765559824.725000,1150.0,427.0,high,frame_000050_1765559824756.jpg,1765559824.756000,0.0310,26
1765559824.824000,1125.0,495.0,high,frame_000051_1765559824871.jpg,1765559824.871000,0.0470,1
1765559824.925000,1067.0,635.0,high,frame_000051_1765559824871.jpg,1765559824.871000,0.0540,1
