gaze_timestamp,gaze_x,gaze_y,confidence,ui_image,ui_timestamp,time_diff,gaze_target
1772132863.464000,988.0,616.0,high,frame_000000_1772132864126.jpg,1772132864.126000,0.6620,1
1772132863.565000,1017.0,597.0,high,frame_000000_1772132864126.jpg,1772132864.126000,0.5610,1
1772132863.667000,1048.0,595.0,high,frame_000000_1772132864126.jpg,1772132864.126000,0.4590,1
1772132863.766000,1023.0,638.0,high,frame_000000_1772132864126.jpg,1772132864.126000,0.3600,1
1772132863.865000,950.0,718.0,high,frame_000000_1772132864126.jpg,1772132864.126000,0.2610,1
1772132863.969000,924.0,801.0,high,frame_000000_1772132864126.jpg,1772132864.126000,0.1570,24
1772132864.065000,938.0,834.0,high,frame_000000_1772132864126.jpg,1772132864.126000,0.0610,1
1772132864.176000,953.0,855.0,high,frame_000000_1772132864126.jpg,1772132864.126000,0.0500,1
1772132864.265000,971.0,859.0,high,frame_000001_1772132864238.jpg,1772132864.238000,0.0270,1
1772132864.365000,973.0,866.0,high,frame_000002_1772132864352.jpg,1772132864.352000,0.0130,1
1772132864.465000,964.0,860.0,high,frame_000003_1772132864466.jpg,1772132864.466000,0.0010,1
1772132864.565000,1361.0,892.0,high,frame_000004_1772132864580.jpg,1772132864.580000,0.0150,1
1772132864.666000,1417.0,880.0,high,frame_000005_1772132864699.jpg,1772132864.699000,0.0330,1
1772132864.764000,1434.0,420.0,high,frame_000006_1772132864813.jpg,1772132864.813000,0.0490,11
1772132864.865000,1389.0,399.0,high,frame_000006_1772132864813.jpg,1772132864.813000,0.0520,11
1772132864.965000,1379.0,379.0,high,frame_000007_1772132864932.jpg,1772132864.932000,0.0330,11
1772132865.065000,1368.0,376.0,high,frame_000008_1772132865049.jpg,1772132865.049000,0.0160,11
1772132865.165000,1413.0,276.0,high,frame_000009_1772132865163.jpg,1772132865.163000,0.0020,11
1772132865.264000,1430.0,228.0,high,frame_000010_1772132865283.jpg,1772132865.283000,0.0190,11
1772132865.365000,1456.0,186.0,high,frame_000011_1772132865402.jpg,1772132865.402000,0.0370,11
1772132865.464000,1455.0,167.0,high,frame_000012_1772132865522.jpg,1772132865.522000,0.0580,11
1772132865.565000,1418.0,278.0,high,frame_000012_1772132865522.jpg,1772132865.522000,0.0430,11
1772132865.665000,1446.0,334.0,high,frame_000013_1772132865628.jpg,1772132865.628000,0.0370,11
1772132865.766000,1517.0,365.0,high,frame_000014_1772132865746.jpg,1772132865.746000,0.0200,11
1772132865.866000,1558.0,391.0,high,frame_000015_1772132865862.jpg,1772132865.862000,0.0040,11
