gaze_timestamp,gaze_x,gaze_y,confidence,ui_image,ui_timestamp,time_diff,gaze_target
1765554904.790000,173.0,658.0,high,frame_000000_1765554905444.jpg,1765554905.444000,0.6540,1
1765554904.895000,179.0,654.0,high,frame_000000_1765554905444.jpg,1765554905.444000,0.5490,1
1765554904.997000,186.0,655.0,high,frame_000000_1765554905444.jpg,1765554905.444000,0.4470,1
1765554905.092000,193.0,651.0,high,frame_000000_1765554905444.jpg,1765554905.444000,0.3520,1
1765554905.191000,191.0,649.0,high,frame_000000_1765554905444.jpg,1765554905.444000,0.2530,1
1765554905.291000,192.0,652.0,high,frame_000000_1765554905444.jpg,1765554905.444000,0.1530,1
1765554905.418000,196.0,654.0,high,frame_000000_1765554905444.jpg,1765554905.444000,0.0260,1
1765554905.491000,191.0,660.0,high,frame_000000_1765554905444.jpg,1765554905.444000,0.0470,1
1765554905.591000,189.0,659.0,high,frame_000001_1765554905549.jpg,1765554905.549000,0.0420,1
1765554905.692000,162.0,668.0,high,frame_000002_1765554905664.jpg,1765554905.664000,0.0280,1
1765554905.792000,809.0,651.0,high,frame_000003_1765554905779.jpg,1765554905.779000,0.0130,1
1765554905.891000,814.0,654.0,high,frame_000004_1765554905892.jpg,1765554905.892000,0.0010,1
1765554905.992000,853.0,634.0,high,frame_000005_1765554906011.jpg,1765554906.011000,0.0190,1
1765554906.091000,869.0,582.0,high,frame_000006_1765554906129.jpg,1765554906.129000,0.0380,1
1765554906.191000,872.0,541.0,high,frame_000007_1765554906244.jpg,1765554906.244000,0.0530,1
1765554906.292000,877.0,522.0,high,frame_000007_1765554906244.jpg,1765554906.244000,0.0480,1
1765554906.391000,898.0,528.0,high,frame_000008_1765554906358.jpg,1765554906.358000,0.0330,1
1765554906.492000,945.0,527.0,high,frame_000009_1765554906473.jpg,1765554906.473000,0.0190,1
1765554906.596000,960.0,529.0,high,frame_000010_1765554906589.jpg,1765554906.589000,0.0070,1
1765554906.690000,963.0,529.0,high,frame_000011_1765554906707.jpg,1765554906.707000,0.0170,1
1765554906.793000,978.0,539.0,high,frame_000012_1765554906824.jpg,1765554906.824000,0.0310,1
1765554906.892000,976.0,560.0,high,frame_000013_1765554906940.jpg,1765554906.940000,0.0480,1
1765554906.997000,981.0,559.0,high,frame_000013_1765554906940.jpg,1765554906.940000,0.0570,1
1765554907.093000,979.0,562.0,high,frame_000014_1765554907056.jpg,1765554907.056000,0.0370,1
1765554907.190000,977.0,572.0,high,frame_000015_1765554907169.jpg,1765554907.169000,0.0210,1
1765554907.292000,971.0,581.0,high,frame_000016_1765554907293.jpg,1765554907.293000,0.0010,1
1765554907.391000,970.0,592.0,high,frame_000017_1765554907402.jpg,1765554907.402000,0.0110,1
1765554907.491000,968.0,598.0,high,frame_000018_1765554907515.jpg,1765554907.515000,0.0240,1
1765554907.590000,973.0,599.0,high,frame_000019_1765554907634.jpg,1765554907.634000,0.0440,1
1765554907.691000,970.0,600.0,high,frame_000019_1765554907634.jpg,1765554907.634000,0.0570,1
1765554907.795000,975.0,594.0,high,frame_000020_1765554907749.jpg,1765554907.749000,0.0460,1
1765554907.892000,979.0,594.0,high,frame_000021_1765554907874.jpg,1765554907.874000,0.0180,1
1765554907.991000,993.0,582.0,high,frame_000022_1765554907989.jpg,1765554907.989000,0.0020,1
1765554908.094000,1007.0,565.0,high,frame_000023_1765554908104.jpg,1765554908.104000,0.0100,1
1765554908.196000,1008.0,558.0,high,frame_000024_1765554908224.jpg,1765554908.224000,0.0280,1
1765554908.290000,1010.0,556.0,high,frame_000025_1765554908341.jpg,1765554908.341000,0.0510,1
1765554908.390000,1016.0,539.0,high,frame_000025_1765554908341.jpg,1765554908.341000,0.0490,1
1765554908.493000,1012.0,547.0,high,frame_000026_1765554908455.jpg,1765554908.455000,0.0380,1
1765554908.592000,1004.0,558.0,high,frame_000027_1765554908568.jpg,1765554908.568000,0.0240,1
1765554908.692000,1004.0,558.0,high,frame_000028_1765554908682.jpg,1765554908.682000,0.0100,1
1765554908.791000,999.0,469.0,high,frame_000029_1765554908797.jpg,1765554908.797000,0.0060,1
1765554908.894000,997.0,451.0,high,frame_000030_1765554908920.jpg,1765554908.920000,0.0260,1
1765554908.994000,1060.0,412.0,high,frame_000031_1765554909038.jpg,1765554909.038000,0.0440,22
1765554909.093000,1112.0,375.0,high,frame_000031_1765554909038.jpg,1765554909.038000,0.0550,9
1765554909.191000,1136.0,358.0,high,frame_000032_1765554909156.jpg,1765554909.156000,0.0350,9
1765554909.292000,1157.0,352.0,high,frame_000033_1765554909274.jpg,1765554909.274000,0.0180,9
1765554909.391000,554.0,376.0,high,frame_000034_1765554909389.jpg,1765554909.389000,0.0020,3
1765554909.492000,549.0,384.0,high,frame_000035_1765554909507.jpg,1765554909.507000,0.0150,3
1765554909.596000,520.0,389.0,high,frame_000036_1765554909630.jpg,1765554909.630000,0.0340,3
1765554909.691000,448.0,398.0,high,frame_000037_1765554909732.jpg,1765554909.732000,0.0410,3
1765554909.794000,360.0,430.0,high,frame_000038_1765554909851.jpg,1765554909.851000,0.0570,3
1765554909.891000,344.0,431.0,high,frame_000038_1765554909851.jpg,1765554909.851000,0.0400,3
1765554909.994000,907.0,406.0,high,frame_000039_1765554909962.jpg,1765554909.962000,0.0320,9
1765554910.093000,974.0,400.0,high,frame_000040_1765554910082.jpg,1765554910.082000,0.0110,9
1765554910.191000,1000.0,400.0,high,frame_000041_1765554910199.jpg,1765554910.199000,0.0080,9
1765554910.293000,1005.0,399.0,high,frame_000042_1765554910318.jpg,1765554910.318000,0.0250,9
1765554910.391000,1038.0,398.0,high,frame_000043_1765554910438.jpg,1765554910.438000,0.0470,22
1765554910.491000,1054.0,397.0,high,frame_000043_1765554910438.jpg,1765554910.438000,0.0530,9
1765554910.591000,1051.0,404.0,high,frame_000044_1765554910558.jpg,1765554910.558000,0.0330,22
1765554910.696000,1039.0,433.0,high,frame_000045_1765554910670.jpg,1765554910.670000,0.0260,9
1765554910.793000,1037.0,439.0,high,frame_000046_1765554910794.jpg,1765554910.794000,0.0010,2
1765554910.891000,1034.0,440.0,high,frame_000047_1765554910907.jpg,1765554910.907000,0.0160,2
1765554910.991000,1035.0,451.0,high,frame_000048_1765554911026.jpg,1765554911.026000,0.0350,1
1765554911.092000,1048.0,462.0,high,frame_000049_1765554911144.jpg,1765554911.144000,0.0520,1
1765554911.192000,1051.0,473.0,high,frame_000049_1765554911144.jpg,1765554911.144000,0.0480,1
1765554911.292000,1062.0,476.0,high,frame_000050_1765554911260.jpg,1765554911.260000,0.0320,1
1765554911.391000,1056.0,486.0,high,frame_000051_1765554911376.jpg,1765554911.376000,0.0150,1
1765554911.492000,1056.0,485.0,high,frame_000052_1765554911488.jpg,1765554911.488000,0.0040,1
1765554911.590000,1056.0,484.0,high,frame_000053_1765554911603.jpg,1765554911.603000,0.0130,1
1765554911.693000,1054.0,482.0,high,frame_000054_1765554911717.jpg,1765554911.717000,0.0240,1
1765554911.790000,1052.0,484.0,high,frame_000055_1765554911839.jpg,1765554911.839000,0.0490,1
1765554911.892000,1051.0,482.0,high,frame_000055_1765554911839.jpg,1765554911.839000,0.0530,1
1765554911.991000,1047.0,485.0,high,frame_000056_1765554911959.jpg,1765554911.959000,0.0320,1
1765554912.090000,1050.0,490.0,high,frame_000057_1765554912074.jpg,1765554912.074000,0.0160,1
1765554912.194000,1053.0,490.0,high,frame_000058_1765554912191.jpg,1765554912.191000,0.0030,1
1765554912.290000,1058.0,483.0,high,frame_000059_1765554912311.jpg,1765554912.311000,0.0210,1
1765554912.391000,1055.0,471.0,high,frame_000060_1765554912429.jpg,1765554912.429000,0.0380,1
1765554912.491000,1054.0,474.0,high,frame_000061_1765554912553.jpg,1765554912.553000,0.0620,1
1765554912.594000,1052.0,461.0,high,frame_000061_1765554912553.jpg,1765554912.553000,0.0410,1
1765554912.690000,1053.0,460.0,high,frame_000062_1765554912674.jpg,1765554912.674000,0.0160,1
1765554912.791000,1058.0,471.0,high,frame_000063_1765554912793.jpg,1765554912.793000,0.0020,1
1765554912.892000,1059.0,474.0,high,frame_000064_1765554912909.jpg,1765554912.909000,0.0170,1
1765554912.991000,1062.0,473.0,high,frame_000065_1765554913023.jpg,1765554913.023000,0.0320,1
1765554913.091000,1066.0,478.0,high,frame_000066_1765554913147.jpg,1765554913.147000,0.0560,1
1765554913.193000,1065.0,484.0,high,frame_000066_1765554913147.jpg,1765554913.147000,0.0460,1
1765554913.291000,1054.0,502.0,high,frame_000067_1765554913261.jpg,1765554913.261000,0.0300,1
1765554913.391000,1025.0,504.0,high,frame_000068_1765554913373.jpg,1765554913.373000,0.0180,1
1765554913.491000,991.0,524.0,high,frame_000069_1765554913494.jpg,1765554913.494000,0.0030,1
1765554913.591000,987.0,541.0,high,frame_000070_1765554913616.jpg,1765554913.616000,0.0250,1
1765554913.690000,976.0,546.0,high,frame_000071_1765554913729.jpg,1765554913.729000,0.0390,1
1765554913.793000,961.0,543.0,high,frame_000072_1765554913844.jpg,1765554913.844000,0.0510,1
1765554913.890000,958.0,533.0,high,frame_000072_1765554913844.jpg,1765554913.844000,0.0460,1
1765554913.994000,956.0,534.0,high,frame_000073_1765554913963.jpg,1765554913.963000,0.0310,1
1765554914.095000,961.0,537.0,high,frame_000074_1765554914072.jpg,1765554914.072000,0.0230,1
1765554914.192000,975.0,540.0,high,frame_000075_1765554914190.jpg,1765554914.190000,0.0020,1
1765554914.294000,984.0,542.0,high,frame_000076_1765554914309.jpg,1765554914.309000,0.0150,1
1765554914.392000,991.0,538.0,high,frame_000077_1765554914425.jpg,1765554914.425000,0.0330,1
1765554914.491000,994.0,518.0,high,frame_000078_1765554914544.jpg,1765554914.544000,0.0530,1
1765554914.592000,998.0,508.0,high,frame_000078_1765554914544.jpg,1765554914.544000,0.0480,1
1765554914.692000,1009.0,502.0,high,frame_000079_1765554914661.jpg,1765554914.661000,0.0310,1
1765554914.791000,1014.0,498.0,high,frame_000080_1765554914777.jpg,1765554914.777000,0.0140,1
1765554914.893000,1029.0,495.0,high,frame_000081_1765554914894.jpg,1765554914.894000,0.0010,1
1765554914.990000,1032.0,496.0,high,frame_000082_1765554915010.jpg,1765554915.010000,0.0200,1
1765554915.090000,1039.0,490.0,high,frame_000083_1765554915121.jpg,1765554915.121000,0.0310,1
1765554915.190000,1030.0,492.0,high,frame_000084_1765554915235.jpg,1765554915.235000,0.0450,1
1765554915.293000,1033.0,494.0,high,frame_000084_1765554915235.jpg,1765554915.235000,0.0580,1
1765554915.391000,1037.0,551.0,high,frame_000085_1765554915356.jpg,1765554915.356000,0.0350,1
1765554915.493000,1042.0,787.0,high,frame_000086_1765554915471.jpg,1765554915.471000,0.0220,1
1765554915.592000,1041.0,833.0,high,frame_000087_1765554915589.jpg,1765554915.589000,0.0030,1
1765554915.692000,1040.0,832.0,high,frame_000088_1765554915705.jpg,1765554915.705000,0.0130,1
1765554915.791000,1045.0,663.0,high,frame_000089_1765554915814.jpg,1765554915.814000,0.0230,1
1765554915.891000,1059.0,529.0,high,frame_000090_1765554915934.jpg,1765554915.934000,0.0430,1
1765554915.991000,1078.0,477.0,high,frame_000091_1765554916043.jpg,1765554916.043000,0.0520,1
1765554916.092000,1093.0,460.0,high,frame_000091_1765554916043.jpg,1765554916.043000,0.0490,1
1765554916.191000,1117.0,475.0,high,frame_000092_1765554916161.jpg,1765554916.161000,0.0300,1
1765554916.294000,1120.0,473.0,high,frame_000093_1765554916276.jpg,1765554916.276000,0.0180,1
